,week_num,num,broad_rank,name,broad_share
0,0,0,1,스타,38.4%
1,0,1,2,LoL,19%
2,0,2,3,배틀그라운드,14.1%
3,0,3,4,서든어택,6.5%
4,0,4,5,종합게임,4.5%
5,0,5,6,던전앤파이터 모바일,2.9%
6,0,6,7,피파온라인4,3.1%
7,0,7,8,메이플스토리,1.2%
8,0,8,9,로스트아크,1%
9,0,9,10,세븐나이츠 레볼루션,0.9%
10,0,10,11,리니지M,0.6%
11,0,11,12,TFT,0.6%
12,0,12,13,카트라이더,0.6%
13,0,13,14,아이온,0.5%
14,0,14,15,리니지,0.4%
15,0,15,16,오딘: 발할라 라이징,0.3%
16,0,16,17,스페셜포스,0.3%
17,0,17,18,스타2,0.3%
18,0,18,19,철권,0.3%
19,0,19,20,PC 온라인,0.3%
20,0,20,21,미르M,0.3%
21,0,21,22,모바일 종합게임,0.2%
22,0,22,23,워크래프트,0.2%
23,0,23,24,레트로게임,0.2%
24,0,24,25,디아블로2,0.2%
25,0,25,26,테일즈런너,0.2%
26,0,26,27,던파,0.2%
27,0,27,28,R2,0.1%
28,0,28,29,오버워치,0.1%
29,0,29,30,거상,0.1%
30,1,30,1,스타,40.2%
31,1,31,2,LoL,18.5%
32,1,32,3,배틀그라운드,14.2%
33,1,33,4,서든어택,6.4%
34,1,34,5,피파온라인4,4.9%
35,1,35,6,종합게임,2.9%
36,1,36,7,메이플스토리,1.3%
37,1,37,8,오딘: 발할라 라이징,1.1%
38,1,38,9,던전앤파이터 모바일,1%
39,1,39,10,로스트아크,0.8%
40,1,40,11,리니지M,0.7%
41,1,41,12,카트라이더,0.7%
42,1,42,13,TFT,0.7%
43,1,43,14,아이온,0.6%
44,1,44,15,리니지,0.5%
45,1,45,16,모바일 종합게임,0.5%
46,1,46,17,PC 온라인,0.3%
47,1,47,18,스페셜포스,0.3%
48,1,48,19,스타2,0.3%
49,1,49,20,철권,0.3%
50,1,50,21,워크래프트,0.2%
51,1,51,22,디아블로2,0.2%
52,1,52,23,레트로게임,0.2%
53,1,53,24,제2의 나라,0.2%
54,1,54,25,던파,0.2%
55,1,55,26,테일즈런너,0.2%
56,1,56,27,오버워치,0.2%
57,1,57,28,미르M,0.1%
58,1,58,29,R2,0.1%
59,1,59,30,거상,0.1%
60,2,60,1,스타,38.1%
61,2,61,2,LoL,20.8%
62,2,62,3,배틀그라운드,11.2%
63,2,63,4,서든어택,7.7%
64,2,64,5,피파온라인4,3.3%
65,2,65,6,종합게임,3.2%
66,2,66,7,모바일 종합게임,1.3%
67,2,67,8,메이플스토리,1.3%
68,2,68,9,TFT,1.1%
69,2,69,10,오딘: 발할라 라이징,0.9%
70,2,70,11,던파,1%
71,2,71,12,던전앤파이터 모바일,0.9%
72,2,72,13,세븐나이츠 레볼루션,0.9%
73,2,73,14,리니지M,0.8%
74,2,74,15,로스트아크,0.7%
75,2,75,16,카트라이더,0.6%
76,2,76,17,아이온,0.5%
77,2,77,18,세븐나이츠,0.5%
78,2,78,19,리니지,0.4%
79,2,79,20,철권,0.3%
80,2,80,21,PC 온라인,0.4%
81,2,81,22,스페셜포스,0.3%
82,2,82,23,디아블로2,0.3%
83,2,83,24,워크래프트,0.3%
84,2,84,25,스타2,0.2%
85,2,85,26,레트로게임,0.2%
86,2,86,27,오버워치,0.2%
87,2,87,28,R2,0.2%
88,2,88,29,테일즈런너,0.2%
89,2,89,30,미르M,0.1%
90,3,90,1,스타,35.6%
91,3,91,2,LoL,21.5%
92,3,92,3,배틀그라운드,10.8%
93,3,93,4,서든어택,8.8%
94,3,94,6,폴 가이즈,3.3%
95,3,95,7,종합게임,2.3%
96,3,96,8,메이플스토리,1.9%
97,3,97,9,오딘: 발할라 라이징,1.3%
98,3,98,10,TFT,1%
99,3,99,11,리니지M,1%
100,3,100,12,던전앤파이터 모바일,0.9%
101,3,101,13,로스트아크,0.8%
102,3,102,14,던파,0.7%
103,3,103,15,모바일 종합게임,0.7%
104,3,104,16,카트라이더,0.6%
105,3,105,17,아이온,0.5%
106,3,106,18,리니지,0.4%
107,3,107,19,PC 온라인,0.4%
108,3,108,20,스페셜포스,0.3%
109,3,109,21,디아블로2,0.3%
110,3,110,22,워크래프트,0.2%
111,3,111,23,레트로게임,0.2%
112,3,112,24,오버워치,0.2%
113,3,113,25,미르M,0.2%
114,3,114,26,테일즈런너,0.2%
115,3,115,27,거상,0.1%
116,3,116,28,철권,0.1%
117,3,117,29,R2,0.1%
118,3,118,30,세븐나이츠 레볼루션,0.1%
119,3,119,1,스타,34.1%
120,4,120,2,LoL,24.1%
121,4,121,3,배틀그라운드,8.5%
122,4,122,4,서든어택,6.7%
123,4,123,5,피파온라인4,4.4%
124,4,124,6,종합게임,3.9%
125,4,125,7,메이플스토리,1.8%
126,4,126,8,던파,1.7%
127,4,127,9,던전앤파이터 모바일,1.5%
128,4,128,10,오딘: 발할라 라이징,1.4%
129,4,129,11,TFT,1.2%
130,4,130,12,폴 가이즈,1%
131,4,131,13,리니지M,0.9%
132,4,132,14,카트라이더,0.7%
133,4,133,15,로스트아크,0.6%
134,4,134,16,아이온,0.6%
135,4,135,17,모바일 종합게임,0.6%
136,4,136,18,리니지,0.5%
137,4,137,19,제2의 나라,0.4%
138,4,138,20,PC 온라인,0.4%
139,4,139,21,스페셜포스,0.3%
140,4,140,22,미르M,0.3%
141,4,141,23,스타2,0.3%
142,4,142,24,디아블로2,0.3%
143,4,143,25,철권,0.3%
144,4,144,26,오버워치,0.2%
145,4,145,27,워크래프트,0.2%
146,4,146,28,레트로게임,0.2%
147,4,147,29,리니지W,0.2%
148,4,148,30,테일즈런너,0.2%
149,4,149,1,스타,33.6%
150,5,150,2,LoL,22.6%
151,5,151,3,피파온라인4,8.5%
152,5,152,4,배틀그라운드,7.5%
153,5,153,5,서든어택,6.6%
154,5,154,6,종합게임,4.5%
155,5,155,7,TFT,2%
156,5,156,8,카트라이더,1.8%
157,5,157,9,메이플스토리,1.1%
158,5,158,10,던전앤파이터 모바일,0.9%
159,5,159,11,로스트아크,0.9%
160,5,160,12,던파,0.7%
161,5,161,13,리니지M,0.8%
162,5,162,14,GTA5,0.9%
163,5,163,15,모바일 종합게임,0.6%
164,5,164,16,오딘: 발할라 라이징,0.6%
165,5,165,17,아이온,0.5%
166,5,166,18,제2의 나라,0.5%
167,5,167,19,미르M,0.4%
168,5,168,20,리니지,0.4%
169,5,169,21,PC 온라인,0.4%
170,5,170,22,디아블로2,0.3%
171,5,171,23,스페셜포스,0.3%
172,5,172,24,워크래프트,0.3%
173,5,173,25,레트로게임,0.3%
174,5,174,26,철권,0.2%
175,5,175,27,오버워치,0.2%
176,5,176,28,스타2,0.2%
177,5,177,29,디아블로 이모탈,0.2%
178,5,178,30,리니지W,0.2%
179,5,179,1,스타,34.2%
180,6,180,2,LoL,24.4%
181,6,181,3,배틀그라운드,9.6%
182,6,182,4,서든어택,6.3%
183,6,183,5,종합게임,5.1%
184,6,184,6,피파온라인4,3.9%
185,6,185,7,던전앤파이터 모바일,2.2%
186,6,186,8,TFT,2.2%
187,6,187,9,카트라이더,1.7%
188,6,188,10,메이플스토리,1.3%
189,6,189,11,리니지M,0.8%
190,6,190,12,로스트아크,0.8%
191,6,191,13,오딘: 발할라 라이징,0.5%
192,6,192,14,아이온,0.5%
193,6,193,15,베일드 엑스퍼트,0.5%
194,6,194,16,철권,0.4%
195,6,195,17,리니지,0.3%
196,6,196,18,PC 온라인,0.3%
197,6,197,19,디아블로2,0.3%
198,6,198,20,워크래프트,0.3%
199,6,199,21,스페셜포스,0.3%
200,6,200,22,세븐나이츠,0.3%
201,6,201,23,던파,0.3%
202,6,202,24,스타2,0.2%
203,6,203,25,디아블로 이모탈,0.2%
204,6,204,26,오버워치,0.2%
205,6,205,27,모바일 종합게임,0.2%
206,6,206,29,리니지W,0.2%
207,6,207,30,거상,0.2%
208,6,208,1,스타,39.1%
209,6,209,2,LoL,26.6%
210,7,210,3,배틀그라운드,7.6%
211,7,211,4,서든어택,6.8%
212,7,212,5,피파온라인4,3.1%
213,7,213,6,디아블로 이모탈,1.8%
214,7,214,7,메이플스토리,1.5%
215,7,215,8,종합게임,1.5%
216,7,216,9,던전앤파이터 모바일,1.2%
217,7,217,10,TFT,1%
218,7,218,11,카트라이더,1%
219,7,219,12,로스트아크,0.8%
220,7,220,13,리니지M,0.8%
221,7,221,14,던파,0.8%
222,7,222,15,아이온,0.5%
223,7,223,16,오딘: 발할라 라이징,0.4%
224,7,224,17,리니지,0.4%
225,7,225,18,철권,0.3%
226,7,226,19,디아블로2,0.4%
227,7,227,20,PC 온라인,0.3%
228,7,228,22,워크래프트,0.3%
229,7,229,23,오버워치,0.2%
230,7,230,24,스타2,0.2%
231,7,231,25,레트로게임,0.2%
232,7,232,26,리니지W,0.2%
233,7,233,27,베일드 엑스퍼트,0.2%
234,7,234,28,모바일 종합게임,0.2%
235,7,235,29,거상,0.2%
236,7,236,30,테일즈런너,0.1%
237,7,237,1,스타,41.3%
238,7,238,2,LoL,22.3%
239,7,239,3,서든어택,8.8%
240,8,240,4,배틀그라운드,8.3%
241,8,241,5,피파온라인4,3.4%
242,8,242,6,던전앤파이터 모바일,2.4%
243,8,243,7,종합게임,2%
244,8,244,8,메이플스토리,1.2%
245,8,245,9,카트라이더,1.2%
246,8,246,10,로스트아크,0.9%
247,8,247,11,디아블로 이모탈,0.5%
248,8,248,12,리니지M,0.5%
249,8,249,13,리니지W,0.5%
250,8,250,14,아이온,0.5%
251,8,251,15,TFT,0.4%
252,8,252,16,디아블로2,0.4%
253,8,253,17,이터널 리턴,0.4%
254,8,254,18,오딘: 발할라 라이징,0.3%
255,8,255,19,PC 온라인,0.4%
256,8,256,20,리니지,0.3%
257,8,257,21,스페셜포스,0.3%
258,8,258,22,철권,0.3%
259,8,259,24,워크래프트,0.2%
260,8,260,25,레트로게임,0.2%
261,8,261,26,모바일 종합게임,0.2%
262,8,262,27,던파,0.2%
263,8,263,28,거상,0.2%
264,8,264,29,테일즈런너,0.1%
265,8,265,30,R2,0.1%
266,8,266,1,스타,46.6%
267,8,267,2,LoL,18.3%
268,8,268,3,배틀그라운드,8.1%
269,8,269,4,서든어택,7.8%
270,9,270,5,던전앤파이터 모바일,2.9%
271,9,271,6,피파온라인4,2.7%
272,9,272,7,종합게임,2.4%
273,9,273,8,카트라이더,1.4%
274,9,274,9,메이플스토리,1.1%
275,9,275,10,아이온,0.7%
276,9,276,11,로스트아크,0.7%
277,9,277,12,오딘: 발할라 라이징,0.6%
278,9,278,13,리니지M,0.6%
279,9,279,14,TFT,0.5%
280,9,280,15,디아블로2,0.5%
281,9,281,16,PC 온라인,0.4%
282,9,282,17,리니지,0.3%
283,9,283,18,스페셜포스,0.3%
284,9,284,19,철권,0.3%
285,9,285,20,모바일 종합게임,0.3%
286,9,286,21,워크래프트,0.2%
287,9,287,22,레트로게임,0.2%
288,9,288,23,오버워치,0.2%
289,9,289,24,리니지W,0.2%
290,9,290,25,거상,0.2%
291,9,291,26,던파,0.2%
292,9,292,27,테일즈런너,0.2%
293,9,293,28,R2,0.1%
294,9,294,29,V4,0.1%
295,9,295,30,블레이드앤소울2,0.1%
296,9,296,1,스타,49%
297,9,297,2,LoL,14.3%
298,9,298,3,배틀그라운드,9.1%
299,9,299,5,피파온라인4,5.2%
300,10,300,6,종합게임,4.2%
301,10,301,7,던전앤파이터 모바일,1.3%
302,10,302,8,메이플스토리,1.3%
303,10,303,9,아이온,0.8%
304,10,304,10,로스트아크,0.7%
305,10,305,11,카트라이더,0.6%
306,10,306,12,디아블로2,0.6%
307,10,307,13,모바일 종합게임,0.5%
308,10,308,14,리니지M,0.4%
309,10,309,15,PC 온라인,0.4%
310,10,310,16,오딘: 발할라 라이징,0.3%
311,10,311,17,TFT,0.3%
312,10,312,18,리니지,0.3%
313,10,313,19,오버워치,0.3%
314,10,314,20,스페셜포스,0.3%
315,10,315,21,철권,0.2%
316,10,316,22,리니지W,0.3%
317,10,317,23,워크래프트,0.2%
318,10,318,24,레트로게임,0.2%
319,10,319,25,던파,0.2%
320,10,320,27,거상,0.2%
321,10,321,28,V4,0.1%
322,10,322,29,블레이드앤소울2,0.1%
323,10,323,30,R2,0.1%
324,10,324,1,스타,46%
325,10,325,2,LoL,18.7%
326,10,326,3,배틀그라운드,7.8%
327,10,327,4,서든어택,6.8%
328,10,328,5,피파온라인4,5.7%
329,10,329,6,종합게임,3.1%
330,11,330,7,메이플스토리,1.2%
331,11,331,8,던전앤파이터 모바일,0.9%
332,11,332,9,로스트아크,0.9%
333,11,333,10,카트라이더,0.7%
334,11,334,11,아이온,0.6%
335,11,335,12,디아블로2,0.6%
336,11,336,13,리니지M,0.6%
337,11,337,14,오딘: 발할라 라이징,0.5%
338,11,338,15,TFT,0.4%
339,11,339,16,PC 온라인,0.4%
340,11,340,18,스페셜포스,0.3%
341,11,341,19,오버워치,0.3%
342,11,342,20,워크래프트,0.3%
343,11,343,21,철권,0.3%
344,11,344,22,리니지W,0.3%
345,11,345,23,던파,0.2%
346,11,346,24,레트로게임,0.2%
347,11,347,25,모바일 종합게임,0.2%
348,11,348,27,거상,0.2%
349,11,349,28,발로란트,0.2%
350,11,350,29,블레이드앤소울2,0.1%
351,11,351,30,R2,0.1%
352,11,352,1,스타,48.4%
353,11,353,2,LoL,14.6%
354,11,354,3,배틀그라운드,7.3%
355,11,355,5,피파온라인4,5.4%
356,11,356,7,메이플스토리,1.9%
357,11,357,8,TFT,1.2%
358,11,358,9,던전앤파이터 모바일,1.2%
359,11,359,10,디아블로2,0.7%
360,12,360,11,로스트아크,0.7%
361,12,361,12,아이온,0.6%
362,12,362,13,오딘: 발할라 라이징,0.6%
363,12,363,14,카트라이더,0.6%
364,12,364,15,리니지M,0.4%
365,12,365,16,발로란트,0.4%
366,12,366,17,리니지,0.4%
367,12,367,18,PC 온라인,0.4%
368,12,368,19,배틀그라운드M,0.4%
369,12,369,20,리니지W,0.3%
370,12,370,21,스페셜포스,0.3%
371,12,371,22,스타2,0.3%
372,12,372,23,오버워치,0.3%
373,12,373,24,워크래프트,0.2%
374,12,374,25,레트로게임,0.2%
375,12,375,26,거상,0.2%
376,12,376,27,철권,0.2%
377,12,377,28,던파,0.2%
378,12,378,29,테일즈런너,0.2%
379,12,379,30,모바일 종합게임,0.2%
380,12,380,1,스타,46.4%
381,12,381,2,LoL,14.2%
382,12,382,3,배틀그라운드,6.9%
383,12,383,4,서든어택,6.6%
384,12,384,5,피파온라인4,4.6%
385,12,385,6,종합게임,3.3%
386,12,386,7,던전앤파이터 모바일,2.8%
387,12,387,8,오버워치 2,2.1%
388,12,388,9,메이플스토리,1.5%
389,12,389,10,카트라이더,1.3%
390,13,390,11,로스트아크,1%
391,13,391,12,디아블로2,0.9%
392,13,392,13,아이온,0.7%
393,13,393,14,리니지W,0.6%
394,13,394,15,리니지,0.5%
395,13,395,16,오딘: 발할라 라이징,0.5%
396,13,396,17,TFT,0.5%
397,13,397,18,리니지M,0.4%
398,13,398,19,오버워치,0.4%
399,13,399,20,스타2,0.4%
400,13,400,22,스페셜포스,0.3%
401,13,401,23,워크래프트,0.3%
402,13,402,24,모바일 종합게임,0.3%
403,13,403,25,던파,0.2%
404,13,404,26,레트로게임,0.2%
405,13,405,27,테일즈런너,0.2%
406,13,406,28,거상,0.2%
407,13,407,29,철권,0.1%
408,13,408,30,블레이드앤소울2,0.1%
409,13,409,1,스타,43.8%
410,13,410,2,LoL,12.2%
411,13,411,3,배틀그라운드,11.6%
412,13,412,4,피파온라인4,7.9%
413,13,413,5,서든어택,7.1%
414,13,414,6,종합게임,2.6%
415,13,415,7,던전앤파이터 모바일,2.4%
416,13,416,8,메이플스토리,1.4%
417,13,417,9,오딘: 발할라 라이징,0.7%
418,13,418,10,로스트아크,0.8%
419,13,419,11,아이온,0.6%
420,14,420,12,카트라이더,0.7%
421,14,421,13,TFT,0.6%
422,14,422,14,넷마블 프로야구 202,0.6%
423,14,423,15,모바일 종합게임,0.6%
424,14,424,16,워크래프트,0.4%
425,14,425,17,리니지,0.4%
426,14,426,18,리니지M,0.4%
427,14,427,19,PC 온라인,0.4%
428,14,428,20,오버워치,0.4%
429,14,429,22,철권,0.3%
430,14,430,23,스타2,0.3%
431,14,431,24,던파,0.3%
432,14,432,25,리니지W,0.3%
433,14,433,26,디아블로2,0.2%
434,14,434,27,레트로게임,0.2%
435,14,435,28,테일즈런너,0.2%
436,14,436,30,바람의나라: 연,0.1%
437,14,437,1,스타,40.4%
438,14,438,2,LoL,15.2%
439,14,439,3,서든어택,13%
440,14,440,4,배틀그라운드,9.9%
441,14,441,5,피파온라인4,3.1%
442,14,442,6,던전앤파이터 모바일,2.8%
443,14,443,7,종합게임,2.5%
444,14,444,8,오딘: 발할라 라이징,2%
445,14,445,9,메이플스토리,1.9%
446,14,446,10,로스트아크,0.8%
447,14,447,11,아이온,0.7%
448,14,448,12,카트라이더,0.6%
449,14,449,13,TFT,0.5%
450,15,450,14,리니지M,0.4%
451,15,451,15,PC 온라인,0.4%
452,15,452,16,리니지,0.4%
453,15,453,17,오버워치,0.4%
454,15,454,19,스타2,0.3%
455,15,455,20,던파,0.3%
456,15,456,21,모바일 종합게임,0.3%
457,15,457,22,리니지W,0.3%
458,15,458,23,철권,0.3%
459,15,459,24,디아블로2,0.3%
460,15,460,25,워크래프트,0.2%
461,15,461,26,레트로게임,0.2%
462,15,462,27,테일즈런너,0.2%
463,15,463,28,거상,0.2%
464,15,464,29,넷마블 프로야구 202,0.1%
465,15,465,30,바람의나라: 연,0.1%
466,15,466,1,스타,32.4%
467,15,467,2,LoL,24.2%
468,15,468,3,서든어택,16.3%
469,15,469,4,배틀그라운드,5.5%
470,15,470,5,종합게임,3.1%
471,15,471,6,피파온라인4,2.6%
472,15,472,7,던전앤파이터 모바일,2.1%
473,15,473,8,메이플스토리,1.6%
474,15,474,9,오딘: 발할라 라이징,1.1%
475,15,475,10,던파,1%
476,15,476,11,로스트아크,0.8%
477,15,477,12,배틀그라운드M,0.7%
478,15,478,13,넷마블 프로야구 202,0.6%
479,15,479,14,카트라이더,0.6%
480,16,480,15,아이온,0.5%
481,16,481,16,TFT,0.5%
482,16,482,17,리니지M,0.5%
483,16,483,18,모바일 종합게임,0.4%
484,16,484,19,PC 온라인,0.4%
485,16,485,20,히오스,0.4%
486,16,486,21,리니지,0.4%
487,16,487,23,오버워치,0.3%
488,16,488,24,리니지W,0.3%
489,16,489,25,워크래프트,0.2%
490,16,490,26,철권,0.2%
491,16,491,27,디아블로2,0.2%
492,16,492,28,레트로게임,0.2%
493,16,493,29,테일즈런너,0.2%
494,16,494,30,스타2,0.2%
495,16,495,1,스타,37.3%
496,16,496,2,LoL,29.4%
497,16,497,3,서든어택,6.5%
498,16,498,4,배틀그라운드,5.8%
499,16,499,5,피파온라인4,3.4%
500,16,500,6,던전앤파이터 모바일,2.6%
501,16,501,7,종합게임,2.7%
502,16,502,8,메이플스토리,1.4%
503,16,503,9,카트라이더,1%
504,16,504,11,GTA5,0.7%
505,16,505,12,아이온,0.6%
506,16,506,13,던파,0.6%
507,16,507,14,리니지M,0.5%
508,16,508,15,모바일 종합게임,0.5%
509,16,509,17,PC 온라인,0.4%
510,17,510,18,리니지W,0.4%
511,17,511,19,리니지,0.3%
512,17,512,20,스페셜포스,0.3%
513,17,513,21,오버워치,0.3%
514,17,514,22,워크래프트,0.3%
515,17,515,23,디아블로2,0.2%
516,17,516,24,철권,0.2%
517,17,517,25,테일즈런너,0.2%
518,17,518,26,넷마블 프로야구 202,0.2%
519,17,519,27,레트로게임,0.2%
520,17,520,28,스타2,0.2%
521,17,521,29,오딘: 발할라 라이징,0.2%
522,17,522,30,거상,0.1%
523,17,523,1,스타,32.6%
524,17,524,2,LoL,18.1%
525,17,525,3,피파온라인4,16.1%
526,17,526,4,배틀그라운드,9.2%
527,17,527,5,서든어택,6.2%
528,17,528,6,종합게임,2.8%
529,17,529,7,던전앤파이터M,2%
530,17,530,8,던파,1.7%
531,17,531,9,오딘: 발할라 라이징,1.5%
532,17,532,10,메이플스토리,1%
533,17,533,11,로스트아크,0.8%
534,17,534,12,모바일 종합게임,0.8%
535,17,535,13,리니지M,0.6%
536,17,536,14,카트라이더,0.6%
537,17,537,16,TFT,0.5%
538,17,538,18,PC 온라인,0.4%
539,17,539,19,리니지W,0.3%
540,18,540,20,스페셜포스,0.3%
541,18,541,21,오버워치,0.3%
542,18,542,22,철권,0.3%
543,18,543,23,워크래프트,0.3%
544,18,544,24,디아블로2,0.2%
545,18,545,25,레트로게임,0.2%
546,18,546,26,스타2,0.2%
547,18,547,27,테일즈런너,0.2%
548,18,548,28,거상,0.2%
549,18,549,29,히오스,0.1%
550,18,550,30,언디셈버,0.1%
551,18,551,1,스타,39.2%
552,18,552,2,피파온라인4,15.1%
553,18,553,3,LoL,15.1%
554,18,554,4,서든어택,6.7%
555,18,555,5,배틀그라운드,5.3%
556,18,556,6,종합게임,3.8%
557,18,557,7,모바일 종합게임,2.5%
558,18,558,8,카트라이더,1.7%
559,18,559,9,오딘: 발할라 라이징,1.3%
560,18,560,10,메이플스토리,1.1%
561,18,561,12,아이온,0.6%
562,18,562,13,TFT,0.6%
563,18,563,14,PC 온라인,0.5%
564,18,564,15,리니지,0.4%
565,18,565,16,리니지W,0.4%
566,18,566,17,던파,0.4%
567,18,567,18,철권,0.3%
568,18,568,19,스페셜포스,0.3%
569,18,569,20,오버워치,0.3%
570,19,570,21,워크래프트,0.3%
571,19,571,22,리니지M,0.2%
572,19,572,23,레트로게임,0.2%
573,19,573,24,디아블로2,0.2%
574,19,574,25,언디셈버,0.2%
575,19,575,28,모두의마블,0.1%
576,19,576,29,R2,0.1%
577,19,577,30,버블파이터,0.1%
578,19,578,2,피파온라인4,18.4%
579,19,579,3,LoL,15.5%
580,19,580,4,서든어택,7.3%
581,19,581,5,배틀그라운드,6.1%
582,19,582,6,종합게임,2.5%
583,19,583,7,메이플스토리,1.1%
584,19,584,8,오버워치,1%
585,19,585,9,TFT,0.8%
586,19,586,11,카트라이더,0.7%
587,19,587,12,아이온,0.5%
588,19,588,13,PC 온라인,0.5%
589,19,589,14,리니지W,0.4%
590,19,590,15,오딘: 발할라 라이징,0.5%
591,19,591,16,모바일 종합게임,0.4%
592,19,592,17,리니지,0.3%
593,19,593,18,스페셜포스,0.3%
594,19,594,19,철권,0.3%
595,19,595,20,리니지M,0.3%
596,19,596,21,디아블로2,0.3%
597,19,597,22,모두의마블,0.2%
598,19,598,23,언디셈버,0.2%
599,19,599,24,던파,0.2%
600,20,600,26,워크래프트,0.2%
601,20,601,27,테일즈런너,0.2%
602,20,602,28,거상,0.2%
603,20,603,29,데드 바이 데이라이트,0.2%
604,20,604,30,발로란트,0.1%
605,20,605,2,LoL,19.3%
606,20,606,3,피파온라인4,13.8%
607,20,607,4,서든어택,6.7%
608,20,608,5,배틀그라운드,5.1%
609,20,609,6,종합게임,3.8%
610,20,610,7,카트라이더,1.9%
611,20,611,8,TFT,1.8%
612,20,612,9,메이플스토리,1.2%
613,20,613,10,오딘: 발할라 라이징,0.8%
614,20,614,11,로스트아크,0.8%
615,20,615,12,아이온,0.5%
616,20,616,13,리니지W,0.4%
617,20,617,14,PC 온라인,0.5%
618,20,618,15,스페셜포스,0.3%
619,20,619,16,리니지,0.3%
620,20,620,17,철권,0.3%
621,20,621,18,던파,0.3%
622,20,622,19,오버워치,0.3%
623,20,623,20,디아블로2,0.3%
624,20,624,21,모바일 종합게임,0.2%
625,20,625,22,리니지M,0.2%
626,20,626,23,테일즈런너,0.2%
627,20,627,24,워크래프트,0.2%
628,20,628,25,레트로게임,0.2%
629,20,629,26,언디셈버,0.2%
630,21,630,27,거상,0.1%
631,21,631,28,격투게임,0.1%
632,21,632,29,블레이드앤소울2,0.1%
633,21,633,1,스타,43.6%
634,21,634,2,LoL,20.7%
635,21,635,3,서든어택,6.3%
636,21,636,4,배틀그라운드,5.9%
637,21,637,5,종합게임,5.4%
638,21,638,6,피파온라인4,3.4%
639,21,639,7,카트라이더,1.9%
640,21,640,8,메이플스토리,1.1%
641,21,641,9,커츠펠,1.2%
642,21,642,10,던파,1%
643,21,643,11,TFT,1%
644,21,644,13,리니지W,0.7%
645,21,645,14,아이온,0.6%
646,21,646,15,PC 온라인,0.4%
647,21,647,16,철권,0.4%
648,21,648,17,리니지,0.4%
649,21,649,18,오딘: 발할라 라이징,0.3%
650,21,650,19,스페셜포스,0.3%
651,21,651,20,마인크래프트,0.3%
652,21,652,22,오버워치,0.3%
653,21,653,23,디아블로2,0.3%
654,21,654,24,언디셈버,0.2%
655,21,655,25,리니지M,0.2%
656,21,656,26,워크래프트,0.2%
657,21,657,29,거상,0.2%
658,21,658,30,R2,0.1%
659,21,659,1,스타,37.1%
660,22,660,2,LoL,26%
661,22,661,3,배틀그라운드,6.8%
662,22,662,4,서든어택,6.4%
663,22,663,5,종합게임,5.4%
664,22,664,6,피파온라인4,4.9%
665,22,665,7,메이플스토리,1.1%
666,22,666,8,커츠펠,1.2%
667,22,667,9,TFT,1%
668,22,668,10,카트라이더,1%
669,22,669,11,던파,0.9%
670,22,670,13,아이온,0.6%
671,22,671,14,리니지W,0.6%
672,22,672,16,철권,0.4%
673,22,673,17,언디셈버,0.3%
674,22,674,18,모바일 종합게임,0.3%
675,22,675,20,오딘: 발할라 라이징,0.3%
676,22,676,22,오버워치,0.3%
677,22,677,23,리니지M,0.2%
678,22,678,24,디아블로2,0.3%
679,22,679,26,테일즈런너,0.2%
680,22,680,27,스타2,0.2%
681,22,681,28,워크래프트,0.2%
682,22,682,29,거상,0.2%
683,22,683,30,V4,0.1%
684,22,684,1,스타,38.7%
685,22,685,2,LoL,20.1%
686,22,686,3,배틀그라운드,11.8%
687,22,687,4,피파온라인4,5.7%
688,22,688,5,서든어택,6.3%
689,22,689,6,종합게임,4.9%
690,23,690,7,메이플스토리,1.3%
691,23,691,8,던파,0.9%
692,23,692,9,카트라이더,1%
693,23,693,10,로스트아크,0.8%
694,23,694,11,TFT,0.7%
695,23,695,12,리니지W,0.6%
696,23,696,13,오딘: 발할라 라이징,0.5%
697,23,697,14,아이온,0.5%
698,23,698,15,트라하 인피니티,0.5%
699,23,699,16,PC 온라인,0.4%
700,23,700,19,모바일 종합게임,0.3%
701,23,701,20,오버워치,0.3%
702,23,702,21,디아블로2,0.3%
703,23,703,22,발로란트,0.3%
704,23,704,23,언디셈버,0.2%
705,23,705,24,리니지M,0.2%
706,23,706,25,레트로게임,0.2%
707,23,707,27,거상,0.2%
708,23,708,28,테일즈런너,0.1%
709,23,709,29,철권,0.1%
710,23,710,30,슈퍼피플,0.1%
711,23,711,1,스타,40%
712,23,712,2,배틀그라운드,17.7%
713,23,713,3,LoL,15.2%
714,23,714,5,피파온라인4,5.3%
715,23,715,7,메이플스토리,1.5%
716,23,716,8,카트라이더,0.9%
717,23,717,9,로스트아크,0.8%
718,23,718,10,TFT,0.7%
719,23,719,11,아이온,0.6%
720,24,720,12,리니지W,0.5%
721,24,721,13,PC 온라인,0.5%
722,24,722,14,발로란트,0.4%
723,24,723,15,스페셜포스,0.3%
724,24,724,16,언디셈버,0.3%
725,24,725,17,리니지,0.3%
726,24,726,18,오버워치,0.3%
727,24,727,19,던파,0.3%
728,24,728,20,오딘: 발할라 라이징,0.3%
729,24,729,21,디아블로2,0.3%
730,24,730,22,마인크래프트,0.2%
731,24,731,23,테일즈런너,0.2%
732,24,732,24,워크래프트,0.2%
733,24,733,25,모바일 종합게임,0.2%
734,24,734,26,리니지M,0.2%
735,24,735,27,레트로게임,0.2%
736,24,736,29,슈퍼피플,0.1%
737,24,737,1,스타,42.5%
738,24,738,3,배틀그라운드,11.1%
