,Unnamed: 0,num,title,play_share,index_num,week_num
680,20,21,던파,0.5%,680,22
681,21,22,오버워치,0.5%,681,22
682,22,23,스페셜포스,0.4%,682,22
683,23,24,워크래프트,0.4%,683,22
684,24,25,철권,0.3%,684,22
685,25,26,거상,0.3%,685,22
686,26,27,A3: 스틸얼라이브,0.3%,686,22
687,27,28,스타2,0.3%,687,22
688,28,29,블레스 모바일,0.2%,688,22
689,29,30,아이온,0.2%,689,22
690,0,1,LOL,32%,690,23
691,1,2,스타,16.5%,691,23
692,2,3,배틀그라운드,13.9%,692,23
693,3,4,서든어택,7.8%,693,23
694,4,5,TFT,4.2%,694,23
695,5,6,비디오게임,2.7%,695,23
696,6,7,피파온라인4,2.4%,696,23
697,7,8,메이플스토리,2.1%,697,23
698,8,9,스팀게임,1.7%,698,23
699,9,10,PC 기타게임,1.6%,699,23
700,10,11,GTA5,1.5%,700,23
701,11,12,V4,1.2%,701,23
702,12,13,모바일 종합 게임,1.3%,702,23
703,13,14,리니지M,1.2%,703,23
704,14,15,리니지,0.8%,704,23
705,15,16,카트라이더,0.8%,705,23
706,16,17,오버워치,0.6%,706,23
707,17,18,워크래프트,0.5%,707,23
708,18,19,로스트아크,0.5%,708,23
709,19,20,철권,0.5%,709,23
710,20,21,스페셜포스,0.4%,710,23
711,21,22,리니지2M,0.4%,711,23
712,22,23,던파,0.4%,712,23
713,23,24,고전게임,0.4%,713,23
714,24,25,스타2,0.3%,714,23
715,25,26,거상,0.3%,715,23
716,26,27,콜 오브 듀티: 모던,0.3%,716,23
717,27,28,테일즈런너,0.2%,717,23
718,28,29,아이온,0.2%,718,23
719,29,30,검은사막M,0.2%,719,23
720,0,1,LOL,37.9%,720,24
721,1,2,배틀그라운드,15.1%,721,24
722,2,3,스타,12.3%,722,24
723,3,4,서든어택,7.8%,723,24
724,4,5,TFT,3.9%,724,24
725,5,6,피파온라인4,2.8%,725,24
726,6,7,메이플스토리,1.9%,726,24
727,7,8,PC 기타게임,1.8%,727,24
728,8,9,리니지M,1.5%,728,24
729,9,10,모바일 종합 게임,1.3%,729,24
730,10,11,V4,1.1%,730,24
731,11,12,스팀게임,1%,731,24
732,12,13,리니지,0.9%,732,24
733,13,14,비디오게임,0.9%,733,24
734,14,15,카트라이더,0.9%,734,24
735,15,16,로스트아크,0.5%,735,24
736,16,17,워크래프트,0.5%,736,24
737,17,18,고전게임,0.5%,737,24
738,18,19,던파,0.5%,738,24
739,19,20,철권,0.5%,739,24
740,20,21,리니지2M,0.4%,740,24
741,21,22,스페셜포스,0.4%,741,24
742,22,23,스타2,0.4%,742,24
743,23,24,거상,0.3%,743,24
744,24,25,오버워치,0.4%,744,24
745,25,26,바람의나라,0.2%,745,24
746,26,27,아이온,0.2%,746,24
747,27,28,테일즈런너,0.2%,747,24
748,28,29,GTA5,0.2%,748,24
749,29,30,콜 오브 듀티: 모던,0.2%,749,24
750,0,1,LOL,36.3%,750,25
751,1,2,배틀그라운드,13.9%,751,25
752,2,3,스타,11.6%,752,25
753,3,4,서든어택,7.5%,753,25
754,4,5,TFT,4.2%,754,25
755,5,6,피파온라인4,3.2%,755,25
756,6,7,스팀게임,3.1%,756,25
757,7,8,메이플스토리,2%,757,25
758,8,9,V4,1.7%,758,25
759,9,10,리니지M,1.3%,759,25
760,10,11,GTA5,1.5%,760,25
761,11,12,고전게임,1.3%,761,25
762,12,13,PC 기타게임,1.1%,762,25
763,13,14,모바일 종합 게임,0.9%,763,25
764,14,15,카트라이더,0.9%,764,25
765,15,16,리니지,0.8%,765,25
766,16,17,비디오게임,0.7%,766,25
767,17,18,워크래프트,0.5%,767,25
768,18,19,리니지2M,0.5%,768,25
769,19,20,로스트아크,0.5%,769,25
770,20,21,철권,0.4%,770,25
771,21,22,던파,0.4%,771,25
772,22,23,스페셜포스,0.4%,772,25
773,23,24,모여봐요 동물의 숲,0.3%,773,25
774,24,25,오버워치,0.3%,774,25
775,25,26,에오스 레드,0.2%,775,25
776,26,27,스타2,0.3%,776,25
777,27,28,거상,0.3%,777,25
778,28,29,테일즈런너,0.2%,778,25
779,29,30,콜 오브 듀티: 모던,0.2%,779,25
780,0,1,LOL,34.3%,780,26
781,1,2,배틀그라운드,17.5%,781,26
782,2,3,스타,8.4%,782,26
783,3,4,서든어택,7.7%,783,26
784,4,5,TFT,5.4%,784,26
785,5,6,발로란트,3.5%,785,26
786,6,7,피파온라인4,2.4%,786,26
787,7,8,메이플스토리,2.3%,787,26
788,8,9,스팀게임,2.5%,788,26
789,9,10,리니지M,1.4%,789,26
790,10,11,PC 기타게임,1.2%,790,26
791,11,12,V4,1%,791,26
792,12,13,모바일 종합 게임,1%,792,26
793,13,14,리니지,0.9%,793,26
794,14,15,카트라이더,0.8%,794,26
795,15,16,비디오게임,0.7%,795,26
796,16,17,던파,0.5%,796,26
797,17,18,리니지2M,0.5%,797,26
798,18,19,로스트아크,0.5%,798,26
799,19,20,고전게임,0.5%,799,26
800,20,21,스타2,0.5%,800,26
801,21,22,워크래프트,0.4%,801,26
802,22,23,철권,0.4%,802,26
803,23,24,스페셜포스,0.4%,803,26
804,24,25,거상,0.4%,804,26
805,25,26,오버워치,0.3%,805,26
806,26,27,테일즈런너,0.3%,806,26
807,27,28,GTA5,0.3%,807,26
808,28,29,콜 오브 듀티: 모던,0.3%,808,26
809,29,30,검은사막M,0.2%,809,26
810,0,1,LOL,30.2%,810,27
811,1,2,배틀그라운드,19.5%,811,27
812,2,3,스타,8.1%,812,27
813,3,4,서든어택,8.6%,813,27
814,4,5,TFT,7.3%,814,27
815,5,6,메이플스토리,2.8%,815,27
816,6,7,피파온라인4,2.7%,816,27
817,7,8,스팀게임,3.1%,817,27
818,8,9,PC 기타게임,1.9%,818,27
819,9,10,리니지M,1.6%,819,27
820,10,11,모바일 종합 게임,1.2%,820,27
821,11,12,발로란트,1.2%,821,27
822,12,13,V4,0.9%,822,27
823,13,14,카트라이더,0.9%,823,27
824,14,15,리니지,0.7%,824,27
825,15,16,비디오게임,0.7%,825,27
826,16,17,리니지2M,0.6%,826,27
827,17,18,로스트아크,0.5%,827,27
828,18,19,스타2,0.5%,828,27
829,19,20,고전게임,0.4%,829,27
830,20,21,워크래프트,0.4%,830,27
831,21,22,던파,0.4%,831,27
832,22,23,스페셜포스,0.4%,832,27
833,23,24,거상,0.4%,833,27
834,24,25,오버워치,0.3%,834,27
835,25,26,GTA5,0.3%,835,27
836,26,27,테일즈런너,0.3%,836,27
837,27,28,철권,0.2%,837,27
838,28,29,콜 오브 듀티: 모던,0.2%,838,27
839,29,30,검은사막M,0.2%,839,27
840,0,1,LOL,30.8%,840,28
841,1,2,배틀그라운드,16.8%,841,28
842,2,3,TFT,8.1%,842,28
843,3,4,스타,7.1%,843,28
844,4,5,서든어택,7.8%,844,28
845,5,6,피파온라인4,3.8%,845,28
846,6,7,스팀게임,3.1%,846,28
847,7,8,GTA5,2.7%,847,28
848,8,9,메이플스토리,2.2%,848,28
849,9,10,리니지M,1.4%,849,28
850,10,11,PC 기타게임,1.3%,850,28
851,11,12,발로란트,1.2%,851,28
852,12,13,V4,1.2%,852,28
853,13,14,비디오게임,1.1%,853,28
854,14,15,모바일 종합 게임,1.1%,854,28
855,15,16,카트라이더,1%,855,28
856,16,17,리니지,0.8%,856,28
857,17,18,모여봐요 동물의 숲,0.6%,857,28
858,18,19,로스트아크,0.5%,858,28
859,19,20,고전게임,0.5%,859,28
860,20,21,스타2,0.5%,860,28
861,21,22,던파,0.4%,861,28
862,22,23,리니지2M,0.4%,862,28
863,23,24,하스스톤,0.4%,863,28
864,24,25,오버워치,0.4%,864,28
865,25,26,스페셜포스,0.4%,865,28
866,26,27,워크래프트,0.4%,866,28
867,27,28,거상,0.4%,867,28
868,28,29,테일즈런너,0.3%,868,28
869,29,30,아이온,0.2%,869,28
870,0,1,LOL,33.9%,870,29
871,1,2,배틀그라운드,15.8%,871,29
872,2,3,스타,14.3%,872,29
873,3,4,서든어택,7.8%,873,29
874,4,5,TFT,5.8%,874,29
875,5,6,피파온라인4,3.2%,875,29
876,6,7,메이플스토리,2.2%,876,29
877,7,8,스팀게임,2.4%,877,29
878,8,9,리니지M,1.2%,878,29
879,9,10,PC 기타게임,1.1%,879,29
880,10,11,V4,0.9%,880,29
881,11,12,모바일 종합 게임,0.9%,881,29
882,12,13,카트라이더,0.9%,882,29
883,13,14,리니지,0.7%,883,29
884,14,15,비디오게임,0.7%,884,29
885,15,16,던파,0.4%,885,29
886,16,17,로스트아크,0.4%,886,29
887,17,18,스타2,0.4%,887,29
888,18,19,오버워치,0.4%,888,29
889,19,20,거상,0.4%,889,29
890,20,21,고전게임,0.4%,890,29
891,21,22,발로란트,0.4%,891,29
892,22,23,GTA5,0.3%,892,29
893,23,24,워크래프트,0.3%,893,29
894,24,25,리니지2M,0.3%,894,29
895,25,26,마인크래프트,0.3%,895,29
896,26,27,스페셜포스,0.3%,896,29
897,27,28,콜 오브 듀티: 모던,0.3%,897,29
898,28,29,에오스 레드,0.2%,898,29
899,29,30,검은사막M,0.2%,899,29
900,0,1,LOL,35.2%,900,30
901,1,2,배틀그라운드,17.5%,901,30
902,2,3,스타,9.5%,902,30
903,3,4,서든어택,8.2%,903,30
904,4,5,메이플스토리,3.1%,904,30
905,5,6,스팀게임,2.8%,905,30
906,6,7,TFT,2.5%,906,30
907,7,8,피파온라인4,2.2%,907,30
908,8,9,PC 기타게임,1.8%,908,30
909,9,10,리니지M,1.5%,909,30
910,10,11,V4,1.4%,910,30
911,11,12,모바일 종합 게임,1.1%,911,30
912,12,13,던파,1%,912,30
913,13,14,비디오게임,0.9%,913,30
914,14,15,카트라이더,0.9%,914,30
915,15,16,리니지,0.7%,915,30
916,16,17,GTA5,0.8%,916,30
917,17,18,모두의마블,0.6%,917,30
918,18,19,디아블로3,0.5%,918,30
919,19,20,오버워치,0.5%,919,30
920,20,21,모여봐요 동물의 숲,0.5%,920,30
921,21,22,고전게임,0.5%,921,30
922,22,23,스타2,0.5%,922,30
923,23,24,거상,0.4%,923,30
924,24,25,로스트아크,0.4%,924,30
925,25,26,발로란트,0.4%,925,30
926,26,27,워크래프트,0.4%,926,30
927,27,28,스페셜포스,0.3%,927,30
928,28,29,리니지2M,0.3%,928,30
929,29,30,검은사막M,0.2%,929,30
930,0,1,LOL,26.2%,930,31
931,1,2,스타,19.7%,931,31
932,2,3,배틀그라운드,15.5%,932,31
933,3,4,서든어택,8.3%,933,31
934,4,5,TFT,4.4%,934,31
935,5,6,스팀게임,2.6%,935,31
936,6,7,메이플스토리,2.4%,936,31
937,7,8,PC 기타게임,2.3%,937,31
938,8,9,피파온라인4,1.9%,938,31
939,9,10,V4,1.5%,939,31
940,10,11,리니지M,1.5%,940,31
941,11,12,던파,1.3%,941,31
942,12,13,모바일 종합 게임,1.2%,942,31
943,13,14,카트라이더,0.9%,943,31
944,14,15,GTA5,0.8%,944,31
945,15,16,비디오게임,0.8%,945,31
946,16,17,리니지,0.7%,946,31
947,17,18,철권,0.5%,947,31
948,18,19,고전게임,0.5%,948,31
949,19,20,발로란트,0.5%,949,31
950,20,21,거상,0.4%,950,31
951,21,22,로스트아크,0.4%,951,31
952,22,23,오버워치,0.4%,952,31
953,23,24,워크래프트,0.3%,953,31
954,24,25,스페셜포스,0.4%,954,31
955,25,26,디아블로2,0.3%,955,31
956,26,27,검은사막M,0.3%,956,31
957,27,28,리니지2M,0.2%,957,31
958,28,29,디아블로3,0.2%,958,31
959,29,30,테일즈런너,0.2%,959,31
960,0,1,LOL,44.1%,960,32
961,1,2,스타,11.7%,961,32
962,2,3,배틀그라운드,11%,962,32
963,3,4,서든어택,7.7%,963,32
964,4,5,메이플스토리,3.6%,964,32
965,5,6,TFT,3.1%,965,32
966,6,7,PC 기타게임,1.7%,966,32
967,7,8,스팀게임,1.4%,967,32
968,8,9,피파온라인4,1.3%,968,32
969,9,10,모바일 종합 게임,1.3%,969,32
970,10,11,리니지M,1.2%,970,32
971,11,12,V4,1.1%,971,32
972,12,13,카트라이더,0.9%,972,32
973,13,14,비디오게임,0.8%,973,32
974,14,15,리니지2M,0.7%,974,32
975,15,16,던파,0.6%,975,32
976,16,17,리니지,0.6%,976,32
977,17,18,철권,0.4%,977,32
978,18,19,고전게임,0.4%,978,32
979,19,20,워크래프트,0.4%,979,32
980,20,21,로스트아크,0.3%,980,32
981,21,22,스타2,0.3%,981,32
982,22,23,발로란트,0.4%,982,32
983,23,24,오버워치,0.3%,983,32
984,24,25,거상,0.3%,984,32
985,25,26,스페셜포스,0.3%,985,32
986,26,27,GTA5,0.3%,986,32
987,27,28,모여봐요 동물의 숲,0.2%,987,32
988,28,29,디아블로2,0.2%,988,32
989,29,30,테일즈런너,0.2%,989,32
990,0,1,LOL,35.4%,990,33
991,1,2,배틀그라운드,11%,991,33
992,2,3,스타,10%,992,33
993,3,4,서든어택,8.5%,993,33
994,4,5,PC 기타게임,4.4%,994,33
995,5,6,피파온라인4,3.7%,995,33
996,6,7,스팀게임,3.4%,996,33
997,7,8,메이플스토리,2.9%,997,33
998,8,9,TFT,2.3%,998,33
999,9,10,리니지M,2%,999,33
1000,10,11,모바일 종합 게임,1.7%,1000,33
1001,11,12,GTA5,1.7%,1001,33
1002,12,13,V4,1.1%,1002,33
1003,13,14,리니지2M,1%,1003,33
1004,14,15,비디오게임,1%,1004,33
1005,15,16,카트라이더,0.9%,1005,33
1006,16,17,리니지,0.7%,1006,33
1007,17,18,워크래프트,0.5%,1007,33
1008,18,19,발로란트,0.5%,1008,33
1009,19,20,고전게임,0.5%,1009,33
1010,20,21,거상,0.5%,1010,33
1011,21,22,던파,0.5%,1011,33
1012,22,23,오버워치,0.4%,1012,33
1013,23,24,스타2,0.4%,1013,33
1014,24,25,로스트아크,0.4%,1014,33
1015,25,26,철권,0.3%,1015,33
1016,26,27,스페셜포스,0.3%,1016,33
1017,27,28,디아블로2,0.2%,1017,33
1018,28,29,아이온,0.2%,1018,33
1019,29,30,테일즈런너,0.2%,1019,33
1020,0,1,LOL,25.9%,1020,34
1021,1,2,스타,12.8%,1021,34
1022,2,3,메이플스토리,8.7%,1022,34
1023,3,4,서든어택,9.4%,1023,34
1024,4,5,배틀그라운드,8.8%,1024,34
1025,5,6,스팀게임,7%,1025,34
1026,6,7,리니지M,3%,1026,34
1027,7,8,피파온라인4,2.8%,1027,34
1028,8,9,TFT,2.5%,1028,34
1029,9,10,PC 기타게임,2.6%,1029,34
1030,10,11,모바일 종합 게임,1.5%,1030,34
1031,11,12,철권,1.3%,1031,34
1032,12,13,V4,1.3%,1032,34
1033,13,14,카트라이더,1.2%,1033,34
1034,14,15,리니지,0.9%,1034,34
1035,15,16,비디오게임,0.9%,1035,34
1036,16,17,던파,0.6%,1036,34
1037,17,18,고전게임,0.5%,1037,34
1038,18,19,워크래프트,0.5%,1038,34
1039,19,20,오버워치,0.5%,1039,34
1040,20,21,리니지2M,0.4%,1040,34
1041,21,22,거상,0.4%,1041,34
1042,22,23,로스트아크,0.4%,1042,34
1043,23,24,발로란트,0.4%,1043,34
1044,24,25,스타2,0.4%,1044,34
1045,25,26,스페셜포스,0.4%,1045,34
1046,26,27,패스오브엑자일,0.3%,1046,34
1047,27,28,GTA5,0.3%,1047,34
1048,28,29,테일즈런너,0.2%,1048,34
1049,29,30,아이온,0.2%,1049,34
1050,0,1,LOL,22.9%,1050,35
1051,1,2,배틀그라운드,12.5%,1051,35
1052,2,3,메이플스토리,11.8%,1052,35
1053,3,4,리니지M,8.5%,1053,35
1054,4,5,스타,7.7%,1054,35
1055,5,6,서든어택,7.4%,1055,35
1056,6,7,피파온라인4,6.1%,1056,35
1057,7,8,모바일 종합 게임,6.1%,1057,35
1058,8,9,PC 기타게임,2.8%,1058,35
1059,9,10,TFT,1.5%,1059,35
1060,10,11,철권,1.3%,1060,35
1061,11,12,스팀게임,1.1%,1061,35
1062,12,13,카트라이더,0.9%,1062,35
1063,13,14,V4,0.7%,1063,35
1064,14,15,비디오게임,0.7%,1064,35
1065,15,16,리니지,0.6%,1065,35
1066,16,17,던파,0.4%,1066,35
1067,17,18,고전게임,0.4%,1067,35
1068,18,19,로스트아크,0.4%,1068,35
1069,19,20,오버워치,0.4%,1069,35
1070,20,21,거상,0.3%,1070,35
1071,21,22,스페셜포스,0.3%,1071,35
1072,22,23,발로란트,0.3%,1072,35
1073,23,24,리니지2M,0.3%,1073,35
1074,24,25,워크래프트,0.3%,1074,35
1075,25,26,검은사막M,0.2%,1075,35
1076,26,27,스타2,0.2%,1076,35
1077,27,28,테일즈런너,0.2%,1077,35
1078,28,29,디아블로2,0.2%,1078,35
1079,29,30,아이온,0.2%,1079,35
1080,0,1,LOL,27%,1080,36
1081,1,2,배틀그라운드,9.5%,1081,36
1082,2,3,스타,8.5%,1082,36
1083,3,4,서든어택,7.6%,1083,36
1084,4,5,바람의나라: 연,6.2%,1084,36
1085,5,6,리니지M,5.4%,1085,36
1086,6,7,메이플스토리,5%,1086,36
1087,7,8,모바일 종합 게임,4.6%,1087,36
1088,8,9,PC 기타게임,3.5%,1088,36
1089,9,10,피파온라인4,2.6%,1089,36
1090,10,11,마구마구,2.6%,1090,36
1091,11,12,스팀게임,2.5%,1091,36
1092,12,13,철권,2%,1092,36
1093,13,14,바람의나라,1.5%,1093,36
1094,14,15,TFT,1.1%,1094,36
1095,15,16,V4,0.9%,1095,36
1096,16,17,카트라이더,0.9%,1096,36
1097,17,18,비디오게임,0.8%,1097,36
1098,18,19,리니지,0.7%,1098,36
1099,19,20,오버워치,0.5%,1099,36
1100,20,21,고전게임,0.4%,1100,36
1101,21,22,던파,0.4%,1101,36
1102,22,23,워크래프트,0.4%,1102,36
1103,23,24,로스트아크,0.4%,1103,36
1104,24,25,스타2,0.4%,1104,36
1105,25,26,거상,0.3%,1105,36
1106,26,27,스페셜포스,0.3%,1106,36
1107,27,28,발로란트,0.3%,1107,36
1108,28,29,리니지2M,0.2%,1108,36
1109,29,30,디아블로2,0.2%,1109,36
1110,0,1,LOL,26.6%,1110,37
1111,1,2,배틀그라운드,13.5%,1111,37
1112,2,3,스타,8.5%,1112,37
1113,3,4,바람의나라: 연,7.2%,1113,37
1114,4,5,서든어택,8%,1114,37
1115,5,6,리니지M,3.9%,1115,37
1116,6,7,메이플스토리,4.1%,1116,37
1117,7,8,거상,3.2%,1117,37
1118,8,9,PC 기타게임,2.8%,1118,37
1119,9,10,피파온라인4,2.7%,1119,37
1120,10,11,모바일 종합 게임,2.6%,1120,37
1121,11,12,오버워치,1.6%,1121,37
1122,12,13,비디오게임,1.7%,1122,37
1123,13,14,마구마구,1%,1123,37
1124,14,15,스팀게임,1.2%,1124,37
1125,15,16,TFT,1%,1125,37
1126,16,17,리니지,0.9%,1126,37
1127,17,18,카트라이더,0.9%,1127,37
1128,18,19,GTA5,0.8%,1128,37
1129,19,20,V4,0.5%,1129,37
1130,20,21,엘리온,0.5%,1130,37
1131,21,22,고전게임,0.4%,1131,37
1132,22,23,스타2,0.4%,1132,37
1133,23,24,던파,0.4%,1133,37
1134,24,25,워크래프트,0.4%,1134,37
1135,25,26,로스트아크,0.3%,1135,37
1136,26,27,스페셜포스,0.3%,1136,37
1137,27,28,바람의나라,0.3%,1137,37
1138,28,29,철권,0.3%,1138,37
1139,29,30,발로란트,0.3%,1139,37
1140,0,1,LOL,25.7%,1140,38
1141,1,2,배틀그라운드,18.5%,1141,38
1142,2,3,스타,8.6%,1142,38
1143,3,4,서든어택,8.6%,1143,38
1144,4,5,바람의나라: 연,4.8%,1144,38
1145,5,6,리니지M,4.2%,1145,38
1146,6,7,메이플스토리,3.7%,1146,38
1147,7,8,모바일 종합 게임,3.9%,1147,38
1148,8,9,피파온라인4,2.9%,1148,38
1149,9,10,PC 기타게임,2.6%,1149,38
1150,10,11,TFT,2.4%,1150,38
1151,11,12,스팀게임,1.6%,1151,38
1152,12,13,비디오게임,0.9%,1152,38
1153,13,14,V4,0.9%,1153,38
1154,14,15,리니지,0.8%,1154,38
1155,15,16,카트라이더,0.9%,1155,38
1156,16,17,오버워치,0.8%,1156,38
1157,17,18,마구마구,0.6%,1157,38
1158,18,19,고전게임,0.5%,1158,38
1159,19,20,던파,0.4%,1159,38
1160,20,21,스타2,0.4%,1160,38
1161,21,22,워크래프트,0.4%,1161,38
1162,22,23,스페셜포스,0.4%,1162,38
1163,23,24,로스트아크,0.4%,1163,38
1164,24,25,리니지2M,0.3%,1164,38
1165,25,26,거상,0.3%,1165,38
1166,26,27,발로란트,0.3%,1166,38
1167,27,28,테일즈런너,0.2%,1167,38
1168,28,29,아이온,0.2%,1168,38
1169,29,30,엘리온,0.3%,1169,38
1170,0,1,LOL,29.6%,1170,39
1171,1,2,배틀그라운드,10.9%,1171,39
1172,2,3,스타,8%,1172,39
1173,3,4,서든어택,8.3%,1173,39
1174,4,5,고전게임,4.7%,1174,39
1175,5,6,PC 기타게임,4.5%,1175,39
1176,6,7,리니지M,3.9%,1176,39
1177,7,8,메이플스토리,3.4%,1177,39
1178,8,9,스팀게임,3.4%,1178,39
1179,9,10,바람의나라: 연,2.5%,1179,39
1180,10,11,카트라이더,2.9%,1180,39
1181,11,12,TFT,2%,1181,39
1182,12,13,모바일 종합 게임,1.9%,1182,39
1183,13,14,철권,2.3%,1183,39
1184,14,15,피파온라인4,1.8%,1184,39
1185,15,16,V4,1.1%,1185,39
1186,16,17,비디오게임,0.8%,1186,39
1187,17,18,리니지,0.6%,1187,39
1188,18,19,섀도우 아레나,0.4%,1188,39
1189,19,20,오버워치,0.4%,1189,39
1190,20,21,워크래프트,0.4%,1190,39
1191,21,22,로스트아크,0.4%,1191,39
1192,22,23,던파,0.4%,1192,39
1193,23,24,스페셜포스,0.4%,1193,39
1194,24,25,스타2,0.3%,1194,39
1195,25,26,거상,0.3%,1195,39
1196,26,27,아이온,0.3%,1196,39
1197,27,28,테일즈런너,0.3%,1197,39
1198,28,29,WOW,0.2%,1198,39
1199,29,30,리니지2M,0.2%,1199,39
1200,0,1,LOL,34.2%,1200,40
1201,1,2,배틀그라운드,9.7%,1201,40
1202,2,3,스타,7.1%,1202,40
1203,3,4,서든어택,7.7%,1203,40
1204,4,5,폴 가이즈,6.4%,1204,40
1205,5,6,바람의나라: 연,3.2%,1205,40
1206,6,7,리니지M,3.2%,1206,40
1207,7,8,피파온라인4,2.9%,1207,40
1208,8,9,메이플스토리,2.8%,1208,40
1209,9,10,스팀게임,2.9%,1209,40
1210,10,11,모바일 종합 게임,2.8%,1210,40
1211,11,12,PC 기타게임,2.3%,1211,40
1212,12,13,로스트아크,1.7%,1212,40
1213,13,14,TFT,1.2%,1213,40
1214,14,15,V4,1%,1214,40
1215,15,16,리니지,1%,1215,40
1216,16,17,비디오게임,0.9%,1216,40
1217,17,18,카트라이더,0.9%,1217,40
1218,18,19,철권,0.5%,1218,40
1219,19,20,오버워치,0.4%,1219,40
1220,20,21,고전게임,0.4%,1220,40
1221,21,22,섀도우 아레나,0.4%,1221,40
1222,22,23,워크래프트,0.4%,1222,40
1223,23,24,스타2,0.4%,1223,40
1224,24,25,던파,0.4%,1224,40
1225,25,26,스페셜포스,0.3%,1225,40
1226,26,27,리니지2M,0.3%,1226,40
1227,27,28,발로란트,0.3%,1227,40
1228,28,29,테일즈런너,0.3%,1228,40
1229,29,30,WOW,0.3%,1229,40
1230,0,1,LOL,21.9%,1230,41
1231,1,2,스타,18.2%,1231,41
1232,2,3,배틀그라운드,13.9%,1232,41
1233,3,4,서든어택,10%,1233,41
1234,4,5,리니지M,3.6%,1234,41
1235,5,6,스팀게임,3.9%,1235,41
1236,6,7,바람의나라: 연,2.9%,1236,41
1237,7,8,메이플스토리,2.5%,1237,41
1238,8,9,PC 기타게임,2.5%,1238,41
1239,9,10,피파온라인4,1.9%,1239,41
1240,10,11,TFT,1.5%,1240,41
1241,11,12,V4,1.4%,1241,41
1242,12,13,로스트아크,1.4%,1242,41
1243,13,14,발로란트,1.4%,1243,41
1244,14,15,모바일 종합 게임,1.1%,1244,41
1245,15,16,오버워치,1%,1245,41
1246,16,17,리니지,0.9%,1246,41
1247,17,18,카트라이더,0.9%,1247,41
1248,18,19,비디오게임,0.8%,1248,41
1249,19,20,폴 가이즈,0.8%,1249,41
1250,20,21,어몽 어스,0.8%,1250,41
1251,21,22,고전게임,0.5%,1251,41
1252,22,23,철권,0.4%,1252,41
1253,23,24,던파,0.4%,1253,41
1254,24,25,워크래프트,0.4%,1254,41
1255,25,26,스페셜포스,0.4%,1255,41
1256,26,27,섀도우 아레나,0.3%,1256,41
1257,27,28,테일즈런너,0.3%,1257,41
1258,28,29,거상,0.2%,1258,41
1259,29,30,검은사막M,0.2%,1259,41
1260,0,1,LOL,35.2%,1260,42
1261,1,2,스타,12.2%,1261,42
1262,2,3,배틀그라운드,11%,1262,42
1263,3,4,서든어택,7.4%,1263,42
1264,4,5,피파온라인4,5.1%,1264,42
1265,5,6,리니지M,3.4%,1265,42
1266,6,7,스팀게임,2.5%,1266,42
1267,7,8,바람의나라: 연,2.3%,1267,42
1268,8,9,메이플스토리,2.2%,1268,42
1269,9,10,모바일 종합 게임,2.1%,1269,42
1270,10,11,PC 기타게임,1.9%,1270,42
1271,11,12,어몽 어스,1.8%,1271,42
1272,12,13,V4,1.1%,1272,42
1273,13,14,발로란트,1.1%,1273,42
1274,14,15,로스트아크,0.9%,1274,42
1275,15,16,비디오게임,0.7%,1275,42
1276,16,17,리니지,0.7%,1276,42
1277,17,18,TFT,0.7%,1277,42
1278,18,19,카트라이더,0.7%,1278,42
1279,19,20,고전게임,0.5%,1279,42
1280,20,21,테일즈런너,0.4%,1280,42
1281,21,22,오버워치,0.4%,1281,42
1282,22,23,던파,0.4%,1282,42
1283,23,24,스페셜포스,0.3%,1283,42
1284,24,25,스타2,0.3%,1284,42
1285,25,26,워크래프트,0.3%,1285,42
1286,26,27,철권,0.3%,1286,42
1287,27,28,검은사막M,0.2%,1287,42
1288,28,29,거상,0.2%,1288,42
1289,29,30,아이온,0.2%,1289,42
1290,0,1,LOL,40.9%,1290,43
1291,1,2,배틀그라운드,10.9%,1291,43
1292,2,3,스타,8.6%,1292,43
1293,3,4,서든어택,7.4%,1293,43
1294,4,5,철권,4.9%,1294,43
1295,5,6,리니지M,2.8%,1295,43
1296,6,7,피파온라인4,2.6%,1296,43
1297,7,8,어몽 어스,2.2%,1297,43
1298,8,9,메이플스토리,1.7%,1298,43
1299,9,10,발로란트,1.7%,1299,43
1300,10,11,바람의나라: 연,1.5%,1300,43
1301,11,12,PC 기타게임,1.6%,1301,43
1302,12,13,스팀게임,1.4%,1302,43
1303,13,14,V4,1.2%,1303,43
1304,14,15,TFT,1.2%,1304,43
1305,15,16,모바일 종합 게임,0.9%,1305,43
1306,16,17,리니지,0.8%,1306,43
1307,17,18,로스트아크,0.7%,1307,43
1308,18,19,카트라이더,0.7%,1308,43
1309,19,20,비디오게임,0.5%,1309,43
1310,20,21,고전게임,0.4%,1310,43
1311,21,22,하스스톤,0.4%,1311,43
1312,22,23,던파,0.3%,1312,43
1313,23,24,스페셜포스,0.3%,1313,43
1314,24,25,스타2,0.3%,1314,43
1315,25,26,오버워치,0.3%,1315,43
1316,26,27,테일즈런너,0.3%,1316,43
1317,27,28,워크래프트,0.3%,1317,43
1318,28,29,거상,0.2%,1318,43
1319,29,30,검은사막M,0.2%,1319,43
1320,0,1,LOL,34.2%,1320,44
1321,1,2,스타,13.8%,1321,44
1322,2,3,배틀그라운드,9.3%,1322,44
1323,3,4,철권,7.9%,1323,44
1324,4,5,서든어택,7%,1324,44
1325,5,6,고전게임,3.4%,1325,44
1326,6,7,리니지M,2.8%,1326,44
1327,7,8,스팀게임,2.5%,1327,44
