,week_num,rank,column-1 2,name,company,type
2743,137,4,(-),메이플스토리,㈜넥슨코리아,MMORPG
2744,137,5,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
2745,137,6,(-),아이온,㈜엔씨소프트,MMORPG
2746,137,7,(-),서든어택,㈜넥슨코리아,FPS
2747,137,8,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
2748,137,9,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
2749,137,10,(-),발로란트,라이엇 게임즈,FPS
2750,137,11,(-),카트라이더,㈜넥슨코리아,레이싱
2751,137,12,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
2752,137,13,(-),사이퍼즈,㈜넥슨코리아,액션
2753,137,14,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
2754,137,15,(-),리니지,㈜엔씨소프트,MMORPG
2755,137,16,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
2756,137,17,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
2757,137,18,(+2),블레이드앤소울,㈜엔씨소프트,MMORPG
2758,137,19,(-1),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
2759,137,20,(+3),디아블로2,블리자드 엔터테인먼트,RPG
2760,138,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
2761,138,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2762,138,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
2763,138,4,(-),메이플스토리,㈜넥슨코리아,MMORPG
2764,138,5,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
2765,138,6,(-),아이온,㈜엔씨소프트,MMORPG
2766,138,7,(-),서든어택,㈜넥슨코리아,FPS
2767,138,8,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
2768,138,9,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
2769,138,10,(-),발로란트,라이엇 게임즈,FPS
2770,138,11,(-),카트라이더,㈜넥슨코리아,레이싱
2771,138,12,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
2772,138,13,(+2),리니지,㈜엔씨소프트,MMORPG
2773,138,14,(-1),사이퍼즈,㈜넥슨코리아,액션
2774,138,15,(-1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
2775,138,16,(+1),아키에이지,㈜엑스엘게임즈,판타지 RPG
2776,138,17,(-1),테일즈런너,㈜스마일게이트메가포트,레이싱
2777,138,18,(-),블레이드앤소울,㈜엔씨소프트,MMORPG
2778,138,19,(-),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
2779,138,20,(+2),엘소드,㈜넥슨코리아,횡스크롤 액션 MMORPG
2780,139,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
2781,139,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2782,139,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
2783,139,4,(-),메이플스토리,㈜넥슨코리아,MMORPG
2784,139,5,(+1),아이온,㈜엔씨소프트,MMORPG
2785,139,6,(+1),서든어택,㈜넥슨코리아,FPS
2786,139,7,(+1),마인크래프트,엑스박스 게임 스튜디오,샌드박스
2787,139,8,(-3),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
2788,139,9,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
2789,139,10,(-),발로란트,라이엇 게임즈,FPS
2790,139,11,(-),카트라이더,㈜넥슨코리아,레이싱
2791,139,12,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
2792,139,13,(-),리니지,㈜엔씨소프트,MMORPG
2793,139,14,(-),사이퍼즈,㈜넥슨코리아,액션
2794,139,15,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
2795,139,16,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
2796,139,17,(+1),블레이드앤소울,㈜엔씨소프트,MMORPG
2797,139,18,(-1),테일즈런너,㈜스마일게이트메가포트,레이싱
2798,139,19,(+1),엘소드,㈜넥슨코리아,횡스크롤 액션 MMORPG
2799,139,20,(-1),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
2800,140,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
2801,140,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2802,140,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
2803,140,4,(-),메이플스토리,㈜넥슨코리아,MMORPG
2804,140,5,(+1),서든어택,㈜넥슨코리아,FPS
2805,140,6,(-1),아이온,㈜엔씨소프트,MMORPG
2806,140,7,(+1),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
2807,140,8,(-1),마인크래프트,엑스박스 게임 스튜디오,샌드박스
2808,140,9,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
2809,140,10,(+2),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
2810,140,11,(-1),발로란트,라이엇 게임즈,FPS
2811,140,12,(-1),카트라이더,㈜넥슨코리아,레이싱
2812,140,13,(-),리니지,㈜엔씨소프트,MMORPG
2813,140,14,(-),사이퍼즈,㈜넥슨코리아,액션
2814,140,15,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
2815,140,16,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
2816,140,17,(-),블레이드앤소울,㈜엔씨소프트,MMORPG
2817,140,18,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
2818,140,19,(+3),검은사막,㈜펄어비스,MMORPG
2819,140,20,(-1),엘소드,㈜넥슨코리아,횡스크롤 액션 MMORPG
2820,141,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
2821,141,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2822,141,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
2823,141,4,(NEW),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
2824,141,5,(-1),메이플스토리,㈜넥슨코리아,MMORPG
2825,141,6,(-1),서든어택,㈜넥슨코리아,FPS
2826,141,7,(-1),아이온,㈜엔씨소프트,MMORPG
2827,141,8,(-1),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
2828,141,9,(-1),마인크래프트,엑스박스 게임 스튜디오,샌드박스
2829,141,10,(-1),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
2830,141,11,(-1),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
2831,141,12,(-1),발로란트,라이엇 게임즈,FPS
2832,141,13,(-1),카트라이더,㈜넥슨코리아,레이싱
2833,141,14,(+8),디아블로2,블리자드 엔터테인먼트,RPG
2834,141,15,(-2),리니지,㈜엔씨소프트,MMORPG
2835,141,16,(-1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
2836,141,17,(-1),아키에이지,㈜엑스엘게임즈,판타지 RPG
2837,141,18,(-4),사이퍼즈,㈜넥슨코리아,액션
2838,141,19,(-1),테일즈런너,㈜스마일게이트메가포트,레이싱
2839,141,20,(-1),검은사막,㈜펄어비스,MMORPG
2840,142,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
2841,142,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2842,142,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
2843,142,4,(-),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
2844,142,5,(-),메이플스토리,㈜넥슨코리아,MMORPG
2845,142,6,(+1),아이온,㈜엔씨소프트,MMORPG
2846,142,7,(-1),서든어택,㈜넥슨코리아,FPS
2847,142,8,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
2848,142,9,(+1),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
2849,142,10,(-1),마인크래프트,엑스박스 게임 스튜디오,샌드박스
2850,142,11,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
2851,142,12,(+2),디아블로2,블리자드 엔터테인먼트,RPG
2852,142,13,(-1),발로란트,라이엇 게임즈,FPS
2853,142,14,(-1),카트라이더,㈜넥슨코리아,레이싱
2854,142,15,(-),리니지,㈜엔씨소프트,MMORPG
2855,142,16,(+1),아키에이지,㈜엑스엘게임즈,판타지 RPG
2856,142,17,(-1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
2857,142,18,(-),사이퍼즈,㈜넥슨코리아,액션
2858,142,19,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
2859,142,20,(+2),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
2860,143,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
2861,143,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2862,143,3,(+1),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
2863,143,4,(-1),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
2864,143,5,(-),메이플스토리,㈜넥슨코리아,MMORPG
2865,143,6,(-),아이온,㈜엔씨소프트,MMORPG
2866,143,7,(-),서든어택,㈜넥슨코리아,FPS
2867,143,8,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
2868,143,9,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
2869,143,10,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
2870,143,11,(+1),디아블로2,블리자드 엔터테인먼트,RPG
2871,143,12,(-1),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
2872,143,13,(-),발로란트,라이엇 게임즈,FPS
2873,143,14,(-),카트라이더,㈜넥슨코리아,레이싱
2874,143,15,(+1),아키에이지,㈜엑스엘게임즈,판타지 RPG
2875,143,16,(-1),리니지,㈜엔씨소프트,MMORPG
2876,143,17,(+1),사이퍼즈,㈜넥슨코리아,액션
2877,143,18,(-1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
2878,143,19,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
2879,143,20,(-),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
2880,144,1,(+2),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
2881,144,2,(-1),리그 오브 레전드,라이엇 게임즈,MOBA
2882,144,3,(-1),피파온라인4,㈜넥슨코리아,스포츠
2883,144,4,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
2884,144,5,(-),메이플스토리,㈜넥슨코리아,MMORPG
2885,144,6,(+5),디아블로2,블리자드 엔터테인먼트,RPG
2886,144,7,(-1),아이온,㈜엔씨소프트,MMORPG
2887,144,8,(-1),서든어택,㈜넥슨코리아,FPS
2888,144,9,(-1),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
2889,144,10,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
2890,144,11,(-2),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
2891,144,12,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
2892,144,13,(-),발로란트,라이엇 게임즈,FPS
2893,144,14,(-),카트라이더,㈜넥슨코리아,레이싱
2894,144,15,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
2895,144,16,(+1),사이퍼즈,㈜넥슨코리아,액션
2896,144,17,(-1),리니지,㈜엔씨소프트,MMORPG
2897,144,18,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
2898,144,19,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
2899,144,20,(-),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
2900,145,1,(-),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
2901,145,2,(-),리그 오브 레전드,라이엇 게임즈,MOBA
2902,145,3,(-),피파온라인4,㈜넥슨코리아,스포츠
2903,145,4,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
2904,145,5,(-),메이플스토리,㈜넥슨코리아,MMORPG
2905,145,6,(+1),아이온,㈜엔씨소프트,MMORPG
2906,145,7,(+1),서든어택,㈜넥슨코리아,FPS
2907,145,8,(-2),디아블로2,블리자드 엔터테인먼트,RPG
2908,145,9,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
2909,145,10,(+1),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
2910,145,11,(-1),마인크래프트,엑스박스 게임 스튜디오,샌드박스
2911,145,12,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
2912,145,13,(-),발로란트,라이엇 게임즈,FPS
2913,145,14,(-),카트라이더,㈜넥슨코리아,레이싱
2914,145,15,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
2915,145,16,(+1),리니지,㈜엔씨소프트,MMORPG
2916,145,17,(-1),사이퍼즈,㈜넥슨코리아,액션
2917,145,18,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
2918,145,19,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
2919,145,20,(+1),검은사막,㈜펄어비스,MMORPG
2920,146,1,(+1),리그 오브 레전드,라이엇 게임즈,MOBA
2921,146,2,(-1),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
2922,146,3,(-),피파온라인4,㈜넥슨코리아,스포츠
2923,146,4,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
2924,146,5,(-),메이플스토리,㈜넥슨코리아,MMORPG
2925,146,6,(+1),서든어택,㈜넥슨코리아,FPS
2926,146,7,(-1),아이온,㈜엔씨소프트,MMORPG
2927,146,8,(+1),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
2928,146,9,(+1),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
2929,146,10,(+1),마인크래프트,엑스박스 게임 스튜디오,샌드박스
2930,146,11,(-3),디아블로2,블리자드 엔터테인먼트,RPG
2931,146,12,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
2932,146,13,(-),발로란트,라이엇 게임즈,FPS
2933,146,14,(-),카트라이더,㈜넥슨코리아,레이싱
2934,146,15,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
2935,146,16,(+1),사이퍼즈,㈜넥슨코리아,액션
2936,146,17,(-1),리니지,㈜엔씨소프트,MMORPG
2937,146,18,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
2938,146,19,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
2939,146,20,(+6),패스 오브 엑자일,㈜카카오게임즈,ARPG
2940,147,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
2941,147,2,(+1),피파온라인4,㈜넥슨코리아,스포츠
2942,147,3,(-1),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
2943,147,4,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
2944,147,5,(-),메이플스토리,㈜넥슨코리아,MMORPG
2945,147,6,(+1),아이온,㈜엔씨소프트,MMORPG
2946,147,7,(-1),서든어택,㈜넥슨코리아,FPS
2947,147,8,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
2948,147,9,(+1),마인크래프트,엑스박스 게임 스튜디오,샌드박스
2949,147,10,(-1),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
2950,147,11,(+1),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
2951,147,12,(-1),디아블로2,블리자드 엔터테인먼트,RPG
2952,147,13,(-),발로란트,라이엇 게임즈,FPS
2953,147,14,(-),카트라이더,㈜넥슨코리아,레이싱
2954,147,15,(+2),리니지,㈜엔씨소프트,MMORPG
2955,147,16,(-1),아키에이지,㈜엑스엘게임즈,판타지 RPG
2956,147,17,(-1),사이퍼즈,㈜넥슨코리아,액션
2957,147,18,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
2958,147,19,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
2959,147,20,(-),패스 오브 엑자일,㈜카카오게임즈,ARPG
2960,148,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
2961,148,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2962,148,3,(+1),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
2963,148,4,(-1),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
2964,148,5,(-),메이플스토리,㈜넥슨코리아,MMORPG
2965,148,6,(-),아이온,㈜엔씨소프트,MMORPG
2966,148,7,(-),서든어택,㈜넥슨코리아,FPS
2967,148,8,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
2968,148,9,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
2969,148,10,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
2970,148,11,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
2971,148,12,(+1),발로란트,라이엇 게임즈,FPS
2972,148,13,(+1),카트라이더,㈜넥슨코리아,레이싱
2973,148,14,(+1),리니지,㈜엔씨소프트,MMORPG
2974,148,15,(-3),디아블로2,블리자드 엔터테인먼트,RPG
2975,148,16,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
2976,148,17,(+1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
2977,148,18,(-1),사이퍼즈,㈜넥슨코리아,액션
2978,148,19,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
2979,148,20,(+9),콜 오브 듀티: 뱅가드,블리자드 엔터테인먼트 코리아,FPS
2980,149,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
2981,149,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2982,149,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
2983,149,4,(-),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
2984,149,5,(-),메이플스토리,㈜넥슨코리아,MMORPG
2985,149,6,(-),아이온,㈜엔씨소프트,MMORPG
2986,149,7,(-),서든어택,㈜넥슨코리아,FPS
2987,149,8,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
2988,149,9,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
2989,149,10,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
2990,149,11,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
2991,149,12,(-),발로란트,라이엇 게임즈,FPS
2992,149,13,(-),카트라이더,㈜넥슨코리아,레이싱
2993,149,14,(-),리니지,㈜엔씨소프트,MMORPG
2994,149,15,(+1),아키에이지,㈜엑스엘게임즈,판타지 RPG
2995,149,16,(+1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
2996,149,17,(+1),사이퍼즈,㈜넥슨코리아,액션
2997,149,18,(-3),디아블로2,블리자드 엔터테인먼트,RPG
2998,149,19,(+1),콜 오브 듀티: 뱅가드,블리자드 엔터테인먼트 코리아,FPS
2999,149,20,(-1),테일즈런너,㈜스마일게이트메가포트,레이싱
3000,150,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
3001,150,2,(-),피파온라인4,㈜넥슨코리아,스포츠
3002,150,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
3003,150,4,(-),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
3004,150,5,(-),메이플스토리,㈜넥슨코리아,MMORPG
3005,150,6,(-),아이온,㈜엔씨소프트,MMORPG
3006,150,7,(-),서든어택,㈜넥슨코리아,FPS
3007,150,8,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
3008,150,9,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
3009,150,10,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
3010,150,11,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
3011,150,12,(-),발로란트,라이엇 게임즈,FPS
3012,150,13,(-),카트라이더,㈜넥슨코리아,레이싱
3013,150,14,(-),리니지,㈜엔씨소프트,MMORPG
3014,150,15,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
3015,150,16,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
3016,150,17,(-),사이퍼즈,㈜넥슨코리아,액션
3017,150,18,(+1),콜 오브 듀티: 뱅가드,블리자드 엔터테인먼트 코리아,FPS
3018,150,19,(+1),테일즈런너,㈜스마일게이트메가포트,레이싱
3019,150,20,(-2),디아블로2,블리자드 엔터테인먼트,RPG
3020,151,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
3021,151,2,(-),피파온라인4,㈜넥슨코리아,스포츠
3022,151,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
3023,151,4,(-),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
3024,151,5,(-),메이플스토리,㈜넥슨코리아,MMORPG
3025,151,6,(-),아이온,㈜엔씨소프트,MMORPG
3026,151,7,(-),서든어택,㈜넥슨코리아,FPS
3027,151,8,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
3028,151,9,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
3029,151,10,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
3030,151,11,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
3031,151,12,(-),발로란트,라이엇 게임즈,FPS
3032,151,13,(-),카트라이더,㈜넥슨코리아,레이싱
3033,151,14,(+1),아키에이지,㈜엑스엘게임즈,판타지 RPG
3034,151,15,(-1),리니지,㈜엔씨소프트,MMORPG
3035,151,16,(+1),사이퍼즈,㈜넥슨코리아,액션
3036,151,17,(-1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
3037,151,18,(+1),테일즈런너,㈜스마일게이트메가포트,레이싱
3038,151,19,(-1),콜 오브 듀티: 뱅가드,블리자드 엔터테인먼트 코리아,FPS
3039,151,20,(+1),엘소드,㈜넥슨코리아,횡스크롤 액션 MMORPG
3040,152,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
3041,152,2,(-),피파온라인4,㈜넥슨코리아,스포츠
3042,152,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
3043,152,4,(+1),메이플스토리,㈜넥슨코리아,MMORPG
3044,152,5,(-1),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
3045,152,6,(-),아이온,㈜엔씨소프트,MMORPG
3046,152,7,(-),서든어택,㈜넥슨코리아,FPS
3047,152,8,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
3048,152,9,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
3049,152,10,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
3050,152,11,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
3051,152,12,(-),발로란트,라이엇 게임즈,FPS
3052,152,13,(+1),아키에이지,㈜엑스엘게임즈,판타지 RPG
3053,152,14,(-1),카트라이더,㈜넥슨코리아,레이싱
3054,152,15,(+1),사이퍼즈,㈜넥슨코리아,액션
3055,152,16,(+1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
3056,152,17,(-2),리니지,㈜엔씨소프트,MMORPG
3057,152,18,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
3058,152,19,(+4),검은사막,㈜펄어비스,MMORPG
3059,152,20,(+4),마비노기,㈜넥슨코리아,MMORPG
3060,153,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
3061,153,2,(-),피파온라인4,㈜넥슨코리아,스포츠
3062,153,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
3063,153,4,(-),메이플스토리,㈜넥슨코리아,MMORPG
3064,153,5,(+1),아이온,㈜엔씨소프트,MMORPG
3065,153,6,(+1),서든어택,㈜넥슨코리아,FPS
3066,153,7,(-2),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
3067,153,8,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
3068,153,9,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
3069,153,10,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
3070,153,11,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
3071,153,12,(-),발로란트,라이엇 게임즈,FPS
3072,153,13,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
3073,153,14,(-),카트라이더,㈜넥슨코리아,레이싱
3074,153,15,(-),사이퍼즈,㈜넥슨코리아,액션
3075,153,16,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
3076,153,17,(-),리니지,㈜엔씨소프트,MMORPG
3077,153,18,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
3078,153,19,(-),검은사막,㈜펄어비스,MMORPG
3079,153,20,(-),마비노기,㈜넥슨코리아,MMORPG
3080,154,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
3081,154,2,(-),피파온라인4,㈜넥슨코리아,스포츠
3082,154,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
3083,154,4,(-),메이플스토리,㈜넥슨코리아,MMORPG
3084,154,5,(+5),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
3085,154,6,(+3),마인크래프트,엑스박스 게임 스튜디오,샌드박스
3086,154,7,(-1),서든어택,㈜넥슨코리아,FPS
3087,154,8,(-3),아이온,㈜엔씨소프트,MMORPG
3088,154,9,(-1),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
3089,154,10,(-3),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
3090,154,11,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
3091,154,12,(-),발로란트,라이엇 게임즈,FPS
3092,154,13,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
3093,154,14,(-),카트라이더,㈜넥슨코리아,레이싱
3094,154,15,(-),사이퍼즈,㈜넥슨코리아,액션
3095,154,16,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
3096,154,17,(-),리니지,㈜엔씨소프트,MMORPG
3097,154,18,(+1),검은사막,㈜펄어비스,MMORPG
3098,154,19,(-1),테일즈런너,㈜스마일게이트메가포트,레이싱
3099,154,20,(-),마비노기,㈜넥슨코리아,MMORPG
3100,155,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
3101,155,2,(-),피파온라인4,㈜넥슨코리아,스포츠
3102,155,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
3103,155,4,(-),메이플스토리,㈜넥슨코리아,MMORPG
3104,155,5,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
3105,155,6,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
3106,155,7,(-),서든어택,㈜넥슨코리아,FPS
3107,155,8,(+1),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
3108,155,9,(-1),아이온,㈜엔씨소프트,MMORPG
3109,155,10,(+1),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
3110,155,11,(-1),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
3111,155,12,(-),발로란트,라이엇 게임즈,FPS
3112,155,13,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
3113,155,14,(-),카트라이더,㈜넥슨코리아,레이싱
3114,155,15,(-),사이퍼즈,㈜넥슨코리아,액션
3115,155,16,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
3116,155,17,(+1),검은사막,㈜펄어비스,MMORPG
3117,155,18,(-1),리니지,㈜엔씨소프트,MMORPG
3118,155,19,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
3119,155,20,(-),마비노기,㈜넥슨코리아,MMORPG
3120,156,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
