,Unnamed: 0,week_num,rank,column-1 2,name,company,type
55,55,183,16,(-3),아스텔리아,NEXON COMPANY,롤플레잉
56,56,183,17,(+3),검은사막,카카오게임즈,롤플레잉
57,57,183,18,(+1),아이온: 영원의 탑,엔씨소프트,롤플레잉
58,58,183,19,(-1),크레이지 아케이드 비엔비,넥슨 코리아,캐주얼 게임
59,59,183,20,(-4),포트나이트,네오위즈,RTS
60,60,182,1,(+2),메이플스토리,NEXON Company,롤플레잉
61,61,182,2,(-),리그 오브 레전드,라이엇 게임즈,AOS
62,62,182,3,(-2),로스트아크,스마일게이트 STOVE,MMORPG
63,63,182,4,(-),피파온라인4,NEXON COMPANY,스포츠
64,64,182,5,(-),카트라이더,NEXON COMPANY,스포츠
65,65,182,6,(+1),던전앤파이터,넥슨 코리아,액션
66,66,182,7,(-1),배틀그라운드,"Kakao Games Corp., PUBG",FPS
67,67,182,8,(+2),오버워치,블리자드,FPS
68,68,182,9,(-1),서든어택,넥슨 코리아,FPS
69,69,182,10,(+1),천하제일상 거상,AK INTERACTIVE,롤플레잉
70,70,182,11,(-2),마인크래프트,모장,어드벤처
71,71,182,12,(-),리니지,엔씨소프트,롤플레잉
72,72,182,13,(-),테일즈런너,스마일게이트 메가포트,캐주얼 게임
73,73,182,14,(-),블레이드앤소울,엔씨소프트,롤플레잉
74,74,182,15,(-),사이퍼즈,넥슨 코리아,액션
75,75,182,16,(+1),검은사막,카카오게임즈,롤플레잉
76,76,182,17,(+1),아이온: 영원의 탑,엔씨소프트,롤플레잉
77,77,182,18,(-2),아스텔리아,NEXON Company,MMORPG
78,78,182,19,(-),크레이지 아케이드 비엔비,넥슨 코리아,캐주얼 게임
79,79,182,20,(+1),엘소드,넥슨 코리아,롤플레잉
80,80,181,1,(+1),리그 오브 레전드,라이엇 게임즈,AOS
81,81,181,2,(-1),메이플스토리,NEXON COMPANY,롤플레잉
82,82,181,3,(-),로스트아크,스마일게이트 STOVE,MMORPG
83,83,181,4,(-),피파온라인4,NEXON COMPANY,스포츠
84,84,181,5,(-),카트라이더,NEXON COMPANY,스포츠
85,85,181,6,(-),던전앤파이터,넥슨 코리아,액션
86,86,181,7,(-),배틀그라운드,"Kakao Games Corp., PUBG",FPS
87,87,181,8,(+2),천하제일상 거상,AK INTERACTIVE,롤플레잉
88,88,181,9,(-1),오버워치,블리자드,FPS
89,89,181,10,(-1),서든어택,넥슨 코리아,FPS
90,90,181,11,(-),마인크래프트,모장,어드벤처
91,91,181,12,(-),리니지,엔씨소프트,롤플레잉
92,92,181,13,(-),테일즈런너,스마일게이트 메가포트,캐주얼 게임
93,93,181,14,(-),블레이드앤소울,엔씨소프트,롤플레잉
94,94,181,15,(-),사이퍼즈,넥슨 코리아,액션
95,95,181,16,(-),검은사막,카카오게임즈,롤플레잉
96,96,181,17,(-),아이온: 영원의 탑,엔씨소프트,롤플레잉
97,97,181,18,(-),아스텔리아,NEXON Company,MMORPG
98,98,181,19,(-),크레이지 아케이드 비엔비,넥슨 코리아,캐주얼 게임
99,99,181,20,(-),엘소드,넥슨 코리아,롤플레잉
100,100,180,1,(-),리그 오브 레전드,라이엇 게임즈,AOS
101,101,180,2,(+1),로스트아크,스마일게이트 STOVE,MMORPG
102,102,180,3,(-1),메이플스토리,NEXON COMPANY,롤플레잉
103,103,180,4,(-),피파온라인4,NEXON COMPANY,스포츠
104,104,180,5,(-),카트라이더,NEXON COMPANY,스포츠
105,105,180,6,(-),던전앤파이터,넥슨 코리아,액션
106,106,180,7,(-),배틀그라운드,"Kakao Games Corp., PUBG",FPS
107,107,180,8,(-),천하제일상 거상,AK INTERACTIVE,롤플레잉
108,108,180,9,(-),오버워치,블리자드,FPS
109,109,180,10,(-),서든어택,넥슨 코리아,FPS
110,110,180,11,(-),마인크래프트,모장,어드벤처
111,111,180,12,(-),리니지,엔씨소프트,롤플레잉
112,112,180,13,(-),테일즈런너,스마일게이트 메가포트,캐주얼 게임
113,113,180,14,(-),블레이드앤소울,엔씨소프트,롤플레잉
114,114,180,15,(-),사이퍼즈,넥슨 코리아,액션
115,115,180,16,(-),검은사막,카카오게임즈,롤플레잉
116,116,180,17,(-),아이온: 영원의 탑,엔씨소프트,롤플레잉
117,117,180,18,(+1),크레이지 아케이드 비엔비,넥슨 코리아,캐주얼 게임
118,118,180,19,(+1),엘소드,넥슨 코리아,롤플레잉
119,119,180,20,(-2),아스텔리아,NEXON COMPANY,MMORPG
120,120,179,1,(-),리그 오브 레전드,라이엇 게임즈,AOS
121,121,179,2,(-),로스트아크,스마일게이트 STOVE,MMORPG
122,122,179,3,(-),메이플스토리,NEXON COMPANY,롤플레잉
123,123,179,4,(-),피파온라인4,NEXON COMPANY,스포츠
124,124,179,5,(-),카트라이더,NEXON COMPANY,스포츠
125,125,179,6,(-),던전앤파이터,넥슨 코리아,액션
126,126,179,7,(-),배틀그라운드,"Kakao Games Corp., PUBG",FPS
127,127,179,8,(-),천하제일상 거상,AK INTERACTIVE,롤플레잉
128,128,179,9,(+1),서든어택,넥슨 코리아,FPS
129,129,179,10,(-1),오버워치,블리자드,FPS
130,130,179,11,(-),마인크래프트,모장,어드벤처
131,131,179,12,(-),리니지,엔씨소프트,롤플레잉
132,132,179,13,(+1),블레이드앤소울,엔씨소프트,롤플레잉
133,133,179,14,(-1),테일즈런너,스마일게이트 메가포트,캐주얼 게임
134,134,179,15,(-),사이퍼즈,넥슨 코리아,액션
135,135,179,16,(+1),아이온: 영원의 탑,엔씨소프트,롤플레잉
136,136,179,17,(-1),검은사막,카카오게임즈,롤플레잉
137,137,179,18,(-),크레이지 아케이드 비엔비,넥슨 코리아,캐주얼 게임
138,138,179,19,(+2),아키에이지,엑스엘게임즈,롤플레잉
139,139,179,20,(-1),엘소드,넥슨 코리아,롤플레잉
140,140,178,1,(-),리그 오브 레전드,라이엇 게임즈,AOS
141,141,178,2,(-),로스트아크,스마일게이트 STOVE,MMORPG
142,142,178,3,(-),메이플스토리,NEXON COMPANY,롤플레잉
143,143,178,4,(+1),카트라이더,NEXON COMPANY,자동차 경주
144,144,178,5,(-1),피파온라인4,NEXON COMPANY,스포츠
145,145,178,6,(-),던전앤파이터,넥슨 코리아,액션
146,146,178,7,(new),에이펙스 레전드,일렉트로닉 아츠,배틀로얄
147,147,178,8,(-1),배틀그라운드,"Kakao Games Corp., PUBG",FPS
148,148,178,9,(+1),오버워치,블리자드,FPS
149,149,178,10,(-1),서든어택,넥슨 코리아,FPS
150,150,178,11,(-3),천하제일상 거상,AK INTERACTIVE,롤플레잉
151,151,178,12,(-1),마인크래프트,모장,어드벤처
152,152,178,13,(-1),리니지,엔씨소프트,롤플레잉
153,153,178,14,(-),테일즈런너,스마일게이트 메가포트,캐주얼 게임
154,154,178,15,(-2),블레이드앤소울,엔씨소프트,롤플레잉
155,155,178,16,(-1),사이퍼즈,넥슨 코리아,액션
156,156,178,17,(+2),아키에이지,엑스엘게임즈,롤플레잉
157,157,178,18,(-),크레이지 아케이드 비엔비,넥슨 코리아,캐주얼 게임
158,158,178,19,(-3),아이온: 영원의 탑,엔씨소프트,롤플레잉
159,159,178,20,(-3),검은사막,카카오게임즈,롤플레잉
160,160,177,1,(-),리그 오브 레전드,라이엇 게임즈,AOS
161,161,177,2,(+1),메이플스토리,NEXON COMPANY,롤플레잉
162,162,177,3,(-1),로스트아크,스마일게이트 STOVE,롤플레잉
163,163,177,4,(-),카트라이더,NEXON COMPANY,자동차 경주
164,164,177,5,(-),피파온라인4,NEXON COMPANY,스포츠
165,165,177,6,(+1),에이펙스 레전드,리스폰 엔터테인먼트,배틀로얄
166,166,177,7,(+1),배틀그라운드,"KAKAO GAMES CORP., PUBG",FPS
167,167,177,8,(-2),던전앤파이터,넥슨 코리아,액션
168,168,177,9,(-),오버워치,블리자드,FPS
169,169,177,10,(-),서든어택,넥슨 코리아,FPS
170,170,177,11,(-),천하제일상 거상,AK INTERACTIVE,롤플레잉
171,171,177,12,(-),마인크래프트,모장,어드벤처
172,172,177,13,(-),리니지,엔씨소프트,롤플레잉
173,173,177,14,(-),테일즈런너,스마일게이트 메가포트,캐주얼 게임
174,174,177,15,(+2),아키에이지,엑스엘게임즈,롤플레잉
175,175,177,16,(-1),블레이드앤소울,엔씨소프트,롤플레잉
176,176,177,17,(-1),사이퍼즈,넥슨 코리아,액션
177,177,177,18,(-),크레이지 아케이드 비엔비,넥슨 코리아,캐주얼 게임
178,178,177,19,(-),아이온: 영원의 탑,엔씨소프트,롤플레잉
179,179,177,20,(-),검은사막,카카오게임즈,롤플레잉
180,180,176,1,(-),리그 오브 레전드,라이엇 게임즈,AOS
181,181,176,2,(-),메이플스토리,NEXON COMPANY,롤플레잉
182,182,176,3,(-),로스트아크,스마일게이트 STOVE,롤플레잉
183,183,176,4,(-),카트라이더,NEXON COMPANY,자동차 경주
184,184,176,5,(-),피파온라인4,NEXON COMPANY,스포츠
185,185,176,6,(-),에이펙스 레전드,리스폰 엔터테인먼트,배틀로얄
186,186,176,7,(-),배틀그라운드,"KAKAO GAMES CORP., PUBG",FPS
187,187,176,8,(-),던전앤파이터,넥슨 코리아,액션
188,188,176,9,(-),오버워치,블리자드,FPS
189,189,176,10,(-),서든어택,넥슨 코리아,FPS
190,190,176,11,(-),천하제일상 거상,AK INTERACTIVE,롤플레잉
191,191,176,12,(-),마인크래프트,모장,어드벤처
192,192,176,13,(-),리니지,엔씨소프트,롤플레잉
193,193,176,14,(-),테일즈런너,스마일게이트 메가포트,캐주얼 게임
194,194,176,15,(-),아키에이지,엑스엘게임즈,롤플레잉
195,195,176,16,(-),블레이드앤소울,엔씨소프트,롤플레잉
196,196,176,17,(+1),크레이지 아케이드 비엔비,넥슨 코리아,캐주얼 게임
197,197,176,18,(-1),사이퍼즈,넥슨 코리아,액션
198,198,176,19,(-),아이온: 영원의 탑,엔씨소프트,롤플레잉
199,199,176,20,(-),검은사막,카카오게임즈,롤플레잉
200,200,175,1,(-),리그 오브 레전드,라이엇 게임즈,AOS
201,201,175,2,(-),메이플스토리,NEXON COMPANY,롤플레잉
202,202,175,3,(-),로스트아크,스마일게이트 STOVE,롤플레잉
203,203,175,4,(-),카트라이더,NEXON COMPANY,자동차 경주
204,204,175,5,(-),피파온라인4,NEXON COMPANY,스포츠
205,205,175,6,(-),에이펙스 레전드,리스폰 엔터테인먼트,배틀로얄
206,206,175,7,(-),배틀그라운드,"KAKAO GAMES CORP., PUBG",FPS
207,207,175,8,(-),던전앤파이터,넥슨 코리아,액션
208,208,175,9,(-),오버워치,블리자드,FPS
209,209,175,10,(-),서든어택,넥슨 코리아,FPS
210,210,175,11,(-),천하제일상 거상,AK INTERACTIVE,롤플레잉
211,211,175,12,(+1),리니지,엔씨소프트,롤플레잉
212,212,175,13,(-1),마인크래프트,모장,어드벤쳐
213,213,175,14,(+3),크레이지 아케이드 비엔비,넥슨 코리아,캐주얼 게임
214,214,175,15,(-),아키에이지,엑스엘게임즈,롤플레잉
215,215,175,16,(-),블레이드앤소울,엔씨소프트,롤플레잉
216,216,175,17,(+1),사이퍼즈,넥슨 코리아,액션
217,217,175,18,(-4),테일즈런너,스마일게이트 메가포트,캐주얼 게임
218,218,175,19,(-),아이온: 영원의 탑,엔씨소프트,롤플레잉
219,219,175,20,(-),검은사막,카카오게임즈,롤플레잉
220,220,174,1,(-),리그 오브 레전드,라이엇 게임즈,AOS
221,221,174,2,(-),메이플스토리,NEXON COMPANY,롤플레잉
222,222,174,3,(+2),피파온라인4,NEXON COMPANY,스포츠
223,223,174,4,(-),카트라이더,NEXON COMPANY,자동차 경주
224,224,174,5,(-2),로스트아크,스마일게이트 STOVE,롤플레잉
225,225,174,6,(+1),배틀그라운드,"KAKAO GAMES CORP., PUBG",FPS
226,226,174,7,(+1),던전앤파이터,넥슨 코리아,액션
227,227,174,8,(-2),에이펙스 레전드,리스폰 엔터테인먼트,배틀로얄
228,228,174,9,(-),오버워치,블리자드,FPS
229,229,174,10,(-),서든어택,넥슨 코리아,FPS
230,230,174,11,(-),천하제일상 거상,AK INTERACTIVE,롤플레잉
231,231,174,12,(-),리니지,엔씨소프트,롤플레잉
232,232,174,13,(+1),크레이지 아케이드 비엔비,넥슨 코리아,캐주얼 게임
233,233,174,14,(-1),마인크래프트,모장,어드벤쳐
234,234,174,15,(+2),사이퍼즈,넥슨 코리아,액션
235,235,174,16,(-1),아키에이지,엑스엘게임즈,롤플레잉
236,236,174,17,(+1),테일즈런너,스마일게이트 메가포트,캐주얼 게임
237,237,174,18,(-2),블레이드앤소울,엔씨소프트,롤플레잉
238,238,174,19,(-),아이온: 영원의 탑,엔씨소프트,롤플레잉
239,239,174,20,(-),검은사막,카카오게임즈,롤플레잉
240,240,173,1,(-),리그 오브 레전드,라이엇 게임즈,AOS
241,241,173,2,(+1),피파온라인4,NEXON COMPANY,스포츠
242,242,173,3,(+1),카트라이더,NEXON COMPANY,자동차 경주
243,243,173,4,(-2),메이플스토리,NEXON COMPANY,롤플레잉
244,244,173,5,(-),로스트아크,스마일게이트 STOVE,롤플레잉
245,245,173,6,(-),배틀그라운드,"KAKAO GAMES CORP., PUBG",FPS
246,246,173,7,(-),던전앤파이터,넥슨 코리아,액션
247,247,173,8,(+4),리니지,엔씨소프트,롤플레잉
248,248,173,9,(-),오버워치,블리자드,FPS
249,249,173,10,(-),서든어택,넥슨 코리아,FPS
250,250,173,11,(-),천하제일상 거상,AK INTERACTIVE,롤플레잉
251,251,173,12,(-4),에이펙스 레전드,리스폰 엔터테인먼트,배틀로얄
252,252,173,13,(-),크레이지 아케이드 비엔비,넥슨 코리아,캐주얼 게임
253,253,173,14,(+1),사이퍼즈,넥슨 코리아,액션
254,254,173,15,(+1),아키에이지,엑스엘게임즈,롤플레잉
255,255,173,16,(-2),마인크래프트,모장,어드벤쳐
256,256,173,17,(+1),블레이드앤소울,엔씨소프트,롤플레잉
257,257,173,18,(-1),테일즈런너,스마일게이트 메가포트,캐주얼 게임
258,258,173,19,(-),아이온: 영원의 탑,엔씨소프트,롤플레잉
259,259,173,20,(-),검은사막,카카오게임즈,롤플레잉
260,260,172,1,(-),리그 오브 레전드,라이엇 게임즈,AOS
261,261,172,2,(-),피파온라인4,NEXON COMPANY,스포츠
262,262,172,3,(-),카트라이더,NEXON COMPANY,자동차 경주
263,263,172,4,(-),메이플스토리,NEXON COMPANY,롤플레잉
264,264,172,5,(-),로스트아크,스마일게이트 STOVE,롤플레잉
265,265,172,6,(-),배틀그라운드,"KAKAO GAMES CORP., PUBG",FPS
266,266,172,7,(+1),리니지,엔씨소프트,롤플레잉
267,267,172,8,(-1),던전앤파이터,넥슨 코리아,액션
268,268,172,9,(+2),천하제일상 거상,AK INTERACTIVE,롤플레잉
269,269,172,10,(-1),오버워치,블리자드,FPS
270,270,172,11,(-1),서든어택,넥슨 코리아,FPS
271,271,172,12,(+1),크레이지 아케이드 비엔비,넥슨 코리아,캐주얼 게임
272,272,172,13,(-1),에이펙스 레전드,리스폰 엔터테인먼트,배틀로얄
273,273,172,14,(+3),블레이드앤소울,엔씨소프트,롤플레잉
274,274,172,15,(-),아키에이지,엑스엘게임즈,롤플레잉
275,275,172,16,(-2),사이퍼즈,넥슨 코리아,액션
276,276,172,17,(-1),마인크래프트,모장,어드벤쳐
277,277,172,18,(+1),아이온: 영원의 탑,엔씨소프트,롤플레잉
278,278,172,19,(-1),테일즈런너,스마일게이트 메가포트,캐주얼 게임
279,279,172,20,(-),검은사막,카카오게임즈,롤플레잉
280,280,171,1,(-),리그 오브 레전드,라이엇 게임즈,AOS
281,281,171,2,(+1),카트라이더,NEXON COMPANY,자동차 경주
282,282,171,3,(+1),메이플스토리,NEXON COMPANY,롤플레잉
283,283,171,4,(-2),피파온라인4,NEXON COMPANY,스포츠
284,284,171,5,(-),로스트아크,스마일게이트 STOVE,롤플레잉
285,285,171,6,(+1),리니지,엔씨소프트,롤플레잉
286,286,171,7,(-1),배틀그라운드,"KAKAO GAMES CORP., PUBG",FPS
287,287,171,8,(-),던전앤파이터,넥슨 코리아,액션
288,288,171,9,(-),천하제일상 거상,AK INTERACTIVE,롤플레잉
289,289,171,10,(-),오버워치,블리자드,FPS
290,290,171,11,(-),서든어택,넥슨 코리아,FPS
291,291,171,12,(-),크레이지 아케이드 비엔비,넥슨 코리아,캐주얼 게임
292,292,171,13,(+2),아키에이지,엑스엘게임즈,롤플레잉
293,293,171,14,(-),블레이드앤소울,엔씨소프트,롤플레잉
294,294,171,15,(-2),에이펙스 레전드,리스폰 엔터테인먼트,배틀로얄
295,295,171,16,(-),사이퍼즈,넥슨 코리아,액션
296,296,171,17,(-),마인크래프트,모장,어드벤쳐
297,297,171,18,(-),아이온: 영원의 탑,엔씨소프트,롤플레잉
298,298,171,19,(+1),검은사막,카카오게임즈,롤플레잉
299,299,171,20,(-1),테일즈런너,스마일게이트 메가포트,캐주얼 게임
300,300,170,1,(-),리그 오브 레전드,라이엇 게임즈,AOS
301,301,170,2,(+1),메이플스토리,NEXON COMPANY,롤플레잉
302,302,170,3,(-1),카트라이더,NEXON COMPANY,자동차 경주
303,303,170,4,(-),피파온라인4,NEXON COMPANY,스포츠
304,304,170,5,(-),로스트아크,스마일게이트 STOVE,롤플레잉
305,305,170,6,(-),리니지,엔씨소프트,롤플레잉
306,306,170,7,(+1),던전앤파이터,넥슨 코리아,액션
307,307,170,8,(-1),배틀그라운드,"KAKAO GAMES CORP., PUBG",FPS
308,308,170,9,(-),천하제일상 거상,AK INTERACTIVE,롤플레잉
309,309,170,10,(-),오버워치,블리자드,FPS
310,310,170,11,(-),서든어택,넥슨 코리아,FPS
311,311,170,12,(+1),아키에이지,엑스엘게임즈,롤플레잉
312,312,170,13,(-1),크레이지 아케이드 비엔비,넥슨 코리아,캐주얼 게임
313,313,170,14,(-),블레이드앤소울,엔씨소프트,롤플레잉
314,314,170,15,(+1),사이퍼즈,넥슨 코리아,액션
315,315,170,16,(+1),마인크래프트,모장,어드벤처
316,316,170,17,(+1),아이온: 영원의 탑,엔씨소프트,롤플레잉
317,317,170,18,(-3),에이펙스 레전드,리스폰 엔터테인먼트,배틀로얄
318,318,170,19,(-),검은사막,카카오게임즈,롤플레잉
319,319,170,20,(-),테일즈런너,스마일게이트 메가포트,캐주얼 게임
320,320,169,1,(-),리그 오브 레전드,라이엇 게임즈,AOS
321,321,169,2,(-),메이플스토리,NEXON COMPANY,롤플레잉
322,322,169,3,(+2),로스트아크,스마일게이트 STOVE,롤플레잉
323,323,169,4,(-1),카트라이더,NEXON COMPANY,자동차 경주
324,324,169,5,(-1),피파온라인4,NEXON COMPANY,스포츠
325,325,169,6,(+1),던전앤파이터,넥슨 코리아,액션
326,326,169,7,(-1),리니지,엔씨소프트,롤플레잉
327,327,169,8,(-),배틀그라운드,"KAKAO GAMES CORP., PUBG",FPS
328,328,169,9,(-),천하제일상 거상,AK INTERACTIVE,롤플레잉
329,329,169,10,(-),오버워치,블리자드,FPS
330,330,169,11,(-),서든어택,넥슨 코리아,FPS
331,331,169,12,(-),아키에이지,엑스엘게임즈,롤플레잉
332,332,169,13,(+1),블레이드앤소울,엔씨소프트,롤플레잉
333,333,169,14,(+1),사이퍼즈,넥슨 코리아,액션
334,334,169,15,(+1),마인크래프트,모장,어드벤처
335,335,169,16,(+1),아이온: 영원의 탑,엔씨소프트,롤플레잉
336,336,169,17,(-4),크레이지 아케이드 비엔비,넥슨 코리아,캐주얼 게임
337,337,169,18,(+2),테일즈런너,스마일게이트 메가포트,캐주얼 게임
338,338,169,19,(-),검은사막,카카오게임즈,롤플레잉
339,339,169,20,(+4),도타2,밸브,AOS
340,340,168,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
341,341,168,2,(-),메이플스토리,㈜넥슨코리아,MMORPG
342,342,168,3,(+2),피파온라인4,㈜넥슨코리아,스포츠
343,343,168,4,(-1),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
344,344,168,5,(-1),카트라이더,㈜넥슨코리아,레이싱
345,345,168,6,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
346,346,168,7,(-),리니지,㈜엔씨소프트,MMORPG
347,347,168,8,(-),배틀그라운드,펍지주식회사,서바이벌 슈팅
348,348,168,9,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
349,349,168,10,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
350,350,168,11,(-),서든어택,㈜넥슨코리아,FPS
351,351,168,12,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
352,352,168,13,(-),블레이드앤소울,㈜엔씨소프트,MMORPG
353,353,168,14,(+5),검은사막,카카오게임즈,MMORPG
354,354,168,15,(-1),사이퍼즈,㈜넥슨코리아,액션
355,355,168,16,(-1),마인크래프트,엑스박스 게임 스튜디오,샌드박스
356,356,168,17,(-1),아이온: 영원의 탑,㈜엔씨소프트,MMORPG
357,357,168,18,(+2),도타2,밸브 코퍼레이션,MOBA
358,358,168,19,(-2),크레이지 아케이드 비엔비,㈜넥슨코리아,아케이드
359,359,168,20,(-2),테일즈런너,㈜스마일게이트메가포트,레이싱
360,360,167,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
361,361,167,2,(+1),피파온라인4,㈜넥슨코리아,스포츠
362,362,167,3,(-1),메이플스토리,㈜넥슨코리아,MMORPG
363,363,167,4,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
364,364,167,5,(-),카트라이더,㈜넥슨코리아,레이싱
365,365,167,6,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
366,366,167,7,(-),리니지,㈜엔씨소프트,MMORPG
367,367,167,8,(-),배틀그라운드,펍지주식회사,서바이벌 슈팅
368,368,167,9,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
369,369,167,10,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
370,370,167,11,(-),서든어택,㈜넥슨코리아,FPS
371,371,167,12,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
372,372,167,13,(-),블레이드앤소울,㈜엔씨소프트,MMORPG
373,373,167,14,(+1),사이퍼즈,㈜넥슨코리아,액션
374,374,167,15,(-1),검은사막,카카오게임즈,MMORPG
375,375,167,16,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
376,376,167,17,(-),아이온: 영원의 탑,㈜엔씨소프트,MMORPG
377,377,167,18,(+2),테일즈런너,㈜스마일게이트메가포트,레이싱
378,378,167,19,(-1),도타2,밸브 코퍼레이션,MOBA
379,379,167,20,(-1),크레이지 아케이드 비엔비,㈜넥슨코리아,아케이드
380,380,166,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
381,381,166,2,(-),피파온라인4,㈜넥슨코리아,스포츠
382,382,166,3,(-),메이플스토리,㈜넥슨코리아,MMORPG
383,383,166,4,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
384,384,166,5,(-),카트라이더,㈜넥슨코리아,레이싱
385,385,166,6,(+1),리니지,㈜엔씨소프트,MMORPG
386,386,166,7,(-1),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
387,387,166,8,(-),배틀그라운드,펍지주식회사,서바이벌 슈팅
388,388,166,9,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
389,389,166,10,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
390,390,166,11,(-),서든어택,㈜넥슨코리아,FPS
391,391,166,12,(+3),검은사막,카카오게임즈,MMORPG
392,392,166,13,(-1),아키에이지,㈜엑스엘게임즈,판타지 RPG
393,393,166,14,(-1),블레이드앤소울,㈜엔씨소프트,MMORPG
394,394,166,15,(+1),마인크래프트,엑스박스 게임 스튜디오,샌드박스
395,395,166,16,(-2),사이퍼즈,㈜넥슨코리아,액션
396,396,166,17,(-),아이온: 영원의 탑,㈜엔씨소프트,MMORPG
397,397,166,18,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
398,398,166,19,(+1),크레이지 아케이드 비엔비,㈜넥슨코리아,아케이드
399,399,166,20,(+1),리니지2,㈜엔씨소프트,MMORPG
400,400,165,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
401,401,165,2,(-),피파온라인4,㈜넥슨코리아,스포츠
402,402,165,3,(-),메이플스토리,㈜넥슨코리아,MMORPG
403,403,165,4,(+1),카트라이더,㈜넥슨코리아,레이싱
404,404,165,5,(-1),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
405,405,165,6,(+1),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
406,406,165,7,(+1),배틀그라운드,펍지주식회사,서바이벌 슈팅
407,407,165,8,(-2),리니지,㈜엔씨소프트,MMORPG
408,408,165,9,(+1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
409,409,165,10,(-1),천하제일상 거상,(주)에이케이인터렉티브,MMORPG
410,410,165,11,(-),서든어택,㈜넥슨코리아,FPS
411,411,165,12,(-),검은사막,카카오게임즈,MMORPG
412,412,165,13,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
413,413,165,14,(+1),마인크래프트,엑스박스 게임 스튜디오,샌드박스
414,414,165,15,(-1),블레이드앤소울,㈜엔씨소프트,MMORPG
415,415,165,16,(-),사이퍼즈,㈜넥슨코리아,액션
416,416,165,17,(+1),테일즈런너,㈜스마일게이트메가포트,레이싱
417,417,165,18,(-1),아이온: 영원의 탑,㈜엔씨소프트,MMORPG
418,418,165,19,(-),크레이지 아케이드 비엔비,㈜넥슨코리아,아케이드
419,419,165,20,(+1),도타2 (오토체스),밸브 코퍼레이션,MOBA
420,420,164,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
421,421,164,2,(-),피파온라인4,㈜넥슨코리아,스포츠
422,422,164,3,(-),메이플스토리,㈜넥슨코리아,MMORPG
423,423,164,4,(NEW),패스 오브 엑자일,(주)카카오게임즈,ARPG
424,424,164,5,(-1),카트라이더,㈜넥슨코리아,레이싱
425,425,164,6,(-1),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
426,426,164,7,(-1),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
427,427,164,8,(+1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
428,428,164,9,(-2),배틀그라운드,펍지주식회사,서바이벌 슈팅
429,429,164,10,(-),천하제일상 거상,(주)에이케이인터렉티브,MMORPG
430,430,164,11,(+1),검은사막,펄어비스,MMORPG
431,431,164,12,(-1),서든어택,㈜넥슨코리아,FPS
432,432,164,13,(-5),리니지,㈜엔씨소프트,MMORPG
433,433,164,14,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
434,434,164,15,(-2),아키에이지,㈜엑스엘게임즈,판타지 RPG
435,435,164,16,(-),사이퍼즈,㈜넥슨코리아,액션
436,436,164,17,(-2),블레이드앤소울,㈜엔씨소프트,MMORPG
437,437,164,18,(-),아이온: 영원의 탑,㈜엔씨소프트,MMORPG
438,438,164,19,(-2),테일즈런너,㈜스마일게이트메가포트,레이싱
439,439,164,20,(+8),디아블로3,블리자드,롤플레잉
440,440,163,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
441,441,163,2,(+2),패스 오브 엑자일,(주)카카오게임즈,ARPG
442,442,163,3,(-1),피파온라인4,㈜넥슨코리아,스포츠
443,443,163,4,(-1),메이플스토리,㈜넥슨코리아,MMORPG
444,444,163,5,(-),카트라이더,㈜넥슨코리아,레이싱
445,445,163,6,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
446,446,163,7,(+4),검은사막,펄어비스,MMORPG
447,447,163,8,(-1),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
448,448,163,9,(-),배틀그라운드,펍지주식회사,서바이벌 슈팅
