,week_num,level_0,rank,change,name,service,genre
386,166,386,7,(-),라그나로크 오리진,"GRAVITY Co., Ltd.",롤플레잉
387,166,387,8,(+1),리니지2M,NCSOFT Corporation,롤플레잉
388,166,388,9,(+2),브롤스타즈,Supercell,액션
389,166,389,10,(-),AFK 아레나,Lilith Games,롤플레잉
390,166,390,11,(+1),피파 모바일,NEXON Company,스포츠
391,166,391,12,(-7),아이러브커피N,NATRIS,시뮬레이션
392,166,392,13,(+1),마구마구 2020,Netmarble,스포츠
393,166,393,14,(+5),그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,롤플레잉
394,166,394,15,(-),전략적 팀 전투,"Riot Games, Inc",전략
395,166,395,16,(+2),A3: 스틸얼라이브,Netmarble,롤플레잉
396,166,396,17,(-),검은사막 모바일,PEARL ABYSS,롤플레잉
397,166,397,18,(+3),포켓몬고,"Niantic, Inc.",어드벤처
398,166,398,19,(+5),메이플스토리M,NEXON Company,롤플레잉
399,166,399,20,(+3),슬램덩크,DeNA HONG KONG LIMITED,스포츠
400,165,400,1,(-),바람의나라 연,NEXON Company,롤플레잉
401,165,401,2,(NEW),R2M,Webzen Inc.,롤플레잉
402,165,402,3,(-1),가디언 테일즈,Kakao Games Corp.,롤플레잉
403,165,403,4,(-),ROBLOX,Roblox Corporation,어드벤처
404,165,404,5,(-2),V4,NEXON Company,롤플레잉
405,165,405,6,(-1),리니지M,NCSOFT Corporation,롤플레잉
406,165,406,7,(-1),카트라이더 러쉬플러스,NEXON Company,자동차 경주
407,165,407,8,(-1),라그나로크 오리진,"GRAVITY Co., Ltd.",롤플레잉
408,165,408,9,(-1),리니지2M,NCSOFT Corporation,롤플레잉
409,165,409,10,(-1),브롤스타즈,Supercell,액션
410,165,410,11,(-1),AFK 아레나,Lilith Games,롤플레잉
411,165,411,12,(+8),슬램덩크,DeNA HONG KONG LIMITED,스포츠
412,165,412,13,(+1),그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,롤플레잉
413,165,413,14,(+1),전략적 팀 전투,"Riot Games, Inc",전략
414,165,414,15,(-4),피파 모바일,NEXON Company,스포츠
415,165,415,16,(+1),검은사막 모바일,PEARL ABYSS,롤플레잉
416,165,416,17,(-4),마구마구 2020,Netmarble,스포츠
417,165,417,18,(+3),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
418,165,418,19,(-3),A3: 스틸얼라이브,Netmarble,롤플레잉
419,165,419,20,(-1),메이플스토리M,NEXON Company,롤플레잉
420,164,420,1,(-),바람의나라 연,NEXON Company,롤플레잉
421,164,421,2,(-),R2M,Webzen Inc.,롤플레잉
422,164,422,3,(+1),ROBLOX,Roblox Corporation,어드벤처
423,164,423,4,(+2),리니지M,NCSOFT Corporation,롤플레잉
424,164,424,5,(-2),가디언 테일즈,Kakao Games Corp.,롤플레잉
425,164,425,6,(+1),카트라이더 러쉬플러스,NEXON Company,자동차 경주
426,164,426,7,(+1),라그나로크 오리진,"GRAVITY Co., Ltd.",롤플레잉
427,164,427,8,(-3),V4,NEXON Company,롤플레잉
428,164,428,9,(+3),슬램덩크,DeNA HONG KONG LIMITED,스포츠
429,164,429,10,(-1),리니지2M,NCSOFT Corporation,롤플레잉
430,164,430,11,(-1),브롤스타즈,Supercell,액션
431,164,431,12,(+1),그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,롤플레잉
432,164,432,13,(-2),AFK 아레나,Lilith Games,롤플레잉
433,164,433,14,(-),전략적 팀 전투,"Riot Games, Inc",전략
434,164,434,15,(+1),검은사막 모바일,PEARL ABYSS,롤플레잉
435,164,435,16,(+1),마구마구 2020,Netmarble,스포츠
436,164,436,17,(+2),A3: 스틸얼라이브,Netmarble,롤플레잉
437,164,437,18,(-3),피파 모바일,NEXON Company,스포츠
438,164,438,19,(-1),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
439,164,439,20,(-),메이플스토리M,NEXON Company,롤플레잉
440,163,440,1,(-),바람의나라 연,NEXON Company,롤플레잉
441,163,441,2,(-),R2M,Webzen Inc.,롤플레잉
442,163,442,3,(-),ROBLOX,Roblox Corporation,어드벤처
443,163,443,4,(-),리니지M,NCSOFT Corporation,롤플레잉
444,163,444,5,(+1),카트라이더 러쉬플러스,NEXON Company,자동차 경주
445,163,445,6,(+1),라그나로크 오리진,"GRAVITY Co., Ltd.",롤플레잉
446,163,446,7,(-2),가디언 테일즈,Kakao Games Corp.,롤플레잉
447,163,447,8,(NEW),일루전 커넥트,ChangYou,롤플레잉
448,163,448,9,(+6),검은사막 모바일,PEARL ABYSS,롤플레잉
449,163,449,10,(+1),브롤스타즈,Supercell,액션
450,163,450,11,(-1),리니지2M,NCSOFT Corporation,롤플레잉
451,163,451,12,(-4),V4,NEXON Company,롤플레잉
452,163,452,13,(-1),그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,롤플레잉
453,163,453,14,(-1),AFK 아레나,Lilith Games,롤플레잉
454,163,454,15,(-1),전략적 팀 전투,"Riot Games, Inc",전략
455,163,455,16,(-7),슬램덩크,DeNA HONG KONG LIMITED,스포츠
456,163,456,17,(-1),마구마구 2020,Netmarble,스포츠
457,163,457,18,(+1),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
458,163,458,19,(NEW),시노니스,"YOOZOO GAMES KOREA CO., LTD.",롤플레잉
459,163,459,20,(-2),피파 모바일,NEXON Company,스포츠
460,162,460,1,(-),바람의나라 연,NEXON Company,롤플레잉
461,162,461,2,(-),R2M,Webzen Inc.,롤플레잉
462,162,462,3,(-),ROBLOX,Roblox Corporation,어드벤처
463,162,463,4,(-),리니지M,NCSOFT Corporation,롤플레잉
464,162,464,5,(-),카트라이더 러쉬플러스,NEXON Company,자동차 경주
465,162,465,6,(+2),일루전 커넥트,ChangYou,롤플레잉
466,162,466,7,(-1),라그나로크 오리진,"GRAVITY Co., Ltd.",롤플레잉
467,162,467,8,(+1),검은사막 모바일,PEARL ABYSS,롤플레잉
468,162,468,9,(+6),전략적 팀 전투,"Riot Games, Inc",전략
469,162,469,10,(-3),가디언 테일즈,Kakao Games Corp.,롤플레잉
470,162,470,11,(+1),V4,NEXON Company,롤플레잉
471,162,471,12,(-1),리니지2M,NCSOFT Corporation,롤플레잉
472,162,472,13,(-3),브롤스타즈,Supercell,액션
473,162,473,14,(-),AFK 아레나,Lilith Games,롤플레잉
474,162,474,15,(-2),그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,롤플레잉
475,162,475,16,(+6),동방불패 모바일,Perfect World Korea,롤플레잉
476,162,476,17,(+3),피파 모바일,NEXON Company,스포츠
477,162,477,18,(-),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
478,162,478,19,(-3),슬램덩크,DeNA HONG KONG LIMITED,스포츠
479,162,479,20,(-1),시노니스,"YOOZOO GAMES KOREA CO., LTD.",롤플레잉
480,161,480,1,(-),바람의나라 연,NEXON Company,롤플레잉
481,161,481,2,(+1),ROBLOX,Roblox Corporation,어드벤처
482,161,482,3,(+1),리니지M,NCSOFT Corporation,롤플레잉
483,161,483,4,(NEW),원신,miHoYo Limited,어드벤처
484,161,484,5,(-),카트라이더 러쉬플러스,NEXON Company,자동차 경주
485,161,485,6,(-4),R2M,Webzen Inc.,롤플레잉
486,161,486,7,(-1),일루전 커넥트,ChangYou,롤플레잉
487,161,487,8,(-1),라그나로크 오리진,"GRAVITY Co., Ltd.",롤플레잉
488,161,488,9,(-),전략적 팀 전투,"Riot Games, Inc",전략
489,161,489,10,(-2),검은사막 모바일,PEARL ABYSS,롤플레잉
490,161,490,11,(-),V4,NEXON Company,롤플레잉
491,161,491,12,(+5),피파 모바일,NEXON Company,스포츠
492,161,492,13,(-1),리니지2M,NCSOFT Corporation,롤플레잉
493,161,493,14,(-4),가디언 테일즈,Kakao Games Corp.,롤플레잉
494,161,494,15,(-2),브롤스타즈,Supercell,액션
495,161,495,16,(-),동방불패 모바일,Perfect World Korea,롤플레잉
496,161,496,17,(-2),그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,롤플레잉
497,161,497,18,(-4),AFK 아레나,Lilith Games,롤플레잉
498,161,498,19,(+1),시노니스,"YOOZOO GAMES KOREA CO., LTD.",롤플레잉
499,161,499,20,(-1),슬램덩크,DeNA HONG KONG LIMITED,스포츠
500,160,500,1,(-),바람의나라 연,NEXON Company,롤플레잉
501,160,501,2,(+2),원신,miHoYo Limited,어드벤처
502,160,502,3,(-1),ROBLOX,Roblox Corporation,어드벤처
503,160,503,4,(-1),리니지M,NCSOFT Corporation,롤플레잉
504,160,504,5,(-),카트라이더 러쉬플러스,NEXON Company,자동차 경주
505,160,505,6,(+1),일루전 커넥트,ChangYou,롤플레잉
506,160,506,7,(-1),R2M,Webzen Inc.,롤플레잉
507,160,507,8,(+1),전략적 팀 전투,"Riot Games, Inc",전략
508,160,508,9,(+1),검은사막 모바일,PEARL ABYSS,롤플레잉
509,160,509,10,(-2),라그나로크 오리진,"GRAVITY Co., Ltd.",롤플레잉
510,160,510,11,(+2),리니지2M,NCSOFT Corporation,롤플레잉
511,160,511,12,(-1),V4,NEXON Company,롤플레잉
512,160,512,13,(-1),피파 모바일,NEXON Company,스포츠
513,160,513,14,(-),가디언 테일즈,Kakao Games Corp.,롤플레잉
514,160,514,15,(-),브롤스타즈,Supercell,액션
515,160,515,16,(+2),AFK 아레나,Lilith Games,롤플레잉
516,160,516,17,(-1),동방불패 모바일,Perfect World Korea,롤플레잉
517,160,517,18,(-1),그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,롤플레잉
518,160,518,19,(+1),슬램덩크,DeNA HONG KONG LIMITED,스포츠
519,160,519,20,(+4),A3: 스틸얼라이브,Netmarble,롤플레잉
520,159,520,1,(+1),원신,miHoYo Limited,어드벤처
521,159,521,2,(-1),바람의나라 연,NEXON Company,롤플레잉
522,159,522,3,(-),ROBLOX,Roblox Corporation,어드벤처
523,159,523,4,(-),리니지M,NCSOFT Corporation,롤플레잉
524,159,524,5,(+3),전략적 팀 전투,"Riot Games, Inc",전략
525,159,525,6,(-1),카트라이더 러쉬플러스,NEXON Company,자동차 경주
526,159,526,7,(+6),피파 모바일,NEXON Company,스포츠
527,159,527,8,(+4),V4,NEXON Company,롤플레잉
528,159,528,9,(+2),리니지2M,NCSOFT Corporation,롤플레잉
529,159,529,10,(-3),R2M,Webzen Inc.,롤플레잉
530,159,530,11,(-1),라그나로크 오리진,"GRAVITY Co., Ltd.",롤플레잉
531,159,531,12,(+2),가디언 테일즈,Kakao Games Corp.,롤플레잉
532,159,532,13,(-4),검은사막 모바일,PEARL ABYSS,롤플레잉
533,159,533,14,(+1),브롤스타즈,Supercell,액션
534,159,534,15,(-9),일루전 커넥트,ChangYou,롤플레잉
535,159,535,16,(-),AFK 아레나,Lilith Games,롤플레잉
536,159,536,17,(+17),아이들 프린세스,Infraware Inc.,롤플레잉
537,159,537,18,(+9),달빛조각사,Kakao Games Corp.,롤플레잉
538,159,538,19,(-1),그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,롤플레잉
539,159,539,20,(-),A3: 스틸얼라이브,Netmarble,롤플레잉
540,158,540,1,(-),원신,miHoYo Limited,어드벤처
541,158,541,2,(-),바람의나라 연,NEXON Company,롤플레잉
542,158,542,3,(-),ROBLOX,Roblox Corporation,어드벤처
543,158,543,4,(-),리니지M,NCSOFT Corporation,롤플레잉
544,158,544,5,(-),전략적 팀 전투,"Riot Games, Inc",전략
545,158,545,6,(-),카트라이더 러쉬플러스,NEXON Company,자동차 경주
546,158,546,7,(-),피파 모바일,NEXON Company,스포츠
547,158,547,8,(+1),리니지2M,NCSOFT Corporation,롤플레잉
548,158,548,9,(+2),라그나로크 오리진,"GRAVITY Co., Ltd.",롤플레잉
549,158,549,10,(+2),가디언 테일즈,Kakao Games Corp.,롤플레잉
550,158,550,11,(-3),V4,NEXON Company,롤플레잉
551,158,551,12,(-2),R2M,Webzen Inc.,롤플레잉
552,158,552,13,(+2),일루전 커넥트,ChangYou,롤플레잉
553,158,553,14,(-1),검은사막 모바일,PEARL ABYSS,롤플레잉
554,158,554,15,(-1),브롤스타즈,Supercell,액션
555,158,555,16,(+2),달빛조각사,Kakao Games Corp.,롤플레잉
556,158,556,17,(-1),AFK 아레나,Lilith Games,롤플레잉
557,158,557,18,(+1),그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,롤플레잉
558,158,558,19,(+2),슬램덩크,DeNA HONG KONG LIMITED,스포츠
559,158,559,20,(-3),아이들 프린세스,Infraware Inc.,롤플레잉
560,157,560,1,(-),원신,miHoYo Limited,어드벤처
561,157,561,2,(-),바람의나라 연,NEXON Company,롤플레잉
562,157,562,3,(-),ROBLOX,Roblox Corporation,어드벤처
563,157,563,4,(NEW),S.O.S : 스테이트 오브 서바이벌,KingsGroup Holdings,전략
564,157,564,5,(-1),리니지M,NCSOFT Corporation,롤플레잉
565,157,565,6,(NEW),용비불패M,NHN Corp.,액션
566,157,566,7,(-2),전략적 팀 전투,"Riot Games, Inc",전략
567,157,567,8,(-2),카트라이더 러쉬플러스,NEXON Company,자동차 경주
568,157,568,9,(+1),가디언 테일즈,Kakao Games Corp.,롤플레잉
569,157,569,10,(-2),리니지2M,NCSOFT Corporation,롤플레잉
570,157,570,11,(+1),R2M,Webzen Inc.,롤플레잉
571,157,571,12,(-3),라그나로크 오리진,"GRAVITY Co., Ltd.",롤플레잉
572,157,572,13,(-2),V4,NEXON Company,롤플레잉
573,157,573,14,(+1),브롤스타즈,Supercell,액션
574,157,574,15,(+1),달빛조각사,Kakao Games Corp.,롤플레잉
575,157,575,16,(+1),AFK 아레나,Lilith Games,롤플레잉
576,157,576,17,(-3),검은사막 모바일,PEARL ABYSS,롤플레잉
577,157,577,18,(-5),일루전 커넥트,ChangYou,롤플레잉
578,157,578,19,(-1),그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,롤플레잉
579,157,579,20,(-1),슬램덩크,DeNA HONG KONG LIMITED,스포츠
580,156,580,1,(+1),바람의나라 연,NEXON Company,롤플레잉
581,156,581,2,(-1),원신,miHoYo Limited,어드벤처
582,156,582,3,(NEW),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
583,156,583,4,(-1),ROBLOX,Roblox Corporation,어드벤처
584,156,584,5,(-),리니지M,NCSOFT Corporation,롤플레잉
585,156,585,6,(-2),S.O.S : 스테이트 오브 서바이벌,KingsGroup Holdings,전략
586,156,586,7,(-1),용비불패M,NHN Corp.,액션
587,156,587,8,(+5),V4,NEXON Company,롤플레잉
588,156,588,9,(-2),전략적 팀 전투,"Riot Games, Inc",전략
589,156,589,10,(-2),카트라이더 러쉬플러스,NEXON Company,자동차 경주
590,156,590,11,(-1),리니지2M,NCSOFT Corporation,롤플레잉
591,156,591,12,(-3),가디언 테일즈,Kakao Games Corp.,롤플레잉
592,156,592,13,(-1),라그나로크 오리진,"GRAVITY Co., Ltd.",롤플레잉
593,156,593,14,(-),브롤스타즈,Supercell,액션
594,156,594,15,(-4),R2M,Webzen Inc.,롤플레잉
595,156,595,16,(-1),달빛조각사,Kakao Games Corp.,롤플레잉
596,156,596,17,(-1),AFK 아레나,Lilith Games,롤플레잉
597,156,597,18,(+1),그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,롤플레잉
598,156,598,19,(-2),검은사막 모바일,PEARL ABYSS,롤플레잉
599,156,599,20,(+1),피파 모바일,NEXON Company,스포츠
600,155,600,1,(-),바람의나라 연,NEXON Company,롤플레잉
601,155,601,2,(+1),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
602,155,602,3,(-1),원신,miHoYo Limited,어드벤처
603,155,603,4,(-),ROBLOX,Roblox Corporation,어드벤처
604,155,604,5,(-),리니지M,NCSOFT Corporation,롤플레잉
605,155,605,6,(-),S.O.S : 스테이트 오브 서바이벌,KingsGroup Holdings,전략
606,155,606,7,(-),용비불패M,NHN Corp.,액션
607,155,607,8,(-),V4,NEXON Company,롤플레잉
608,155,608,9,(+1),카트라이더 러쉬플러스,NEXON Company,자동차 경주
609,155,609,10,(-1),전략적 팀 전투,"Riot Games, Inc",전략
610,155,610,11,(-),리니지2M,NCSOFT Corporation,롤플레잉
611,155,611,12,(+2),브롤스타즈,Supercell,액션
612,155,612,13,(-),라그나로크 오리진,"GRAVITY Co., Ltd.",롤플레잉
613,155,613,14,(-2),가디언 테일즈,Kakao Games Corp.,롤플레잉
614,155,614,15,(-),R2M,Webzen Inc.,롤플레잉
615,155,615,16,(+1),AFK 아레나,Lilith Games,롤플레잉
616,155,616,17,(+2),검은사막 모바일,PEARL ABYSS,롤플레잉
617,155,617,18,(-),그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,롤플레잉
618,155,618,19,(+3),슬램덩크,DeNA HONG KONG LIMITED,스포츠
619,155,619,20,(+1),마구마구 2020,Netmarble,스포츠
620,154,620,1,(-),바람의나라 연,NEXON Company,롤플레잉
621,154,621,2,(-),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
622,154,622,3,(+2),리니지M,NCSOFT Corporation,롤플레잉
623,154,623,4,(-1),원신,miHoYo Limited,어드벤처
624,154,624,5,(-1),ROBLOX,Roblox Corporation,어드벤처
625,154,625,6,(-),S.O.S : 스테이트 오브 서바이벌,KingsGroup Holdings,전략
626,154,626,7,(+1),V4,NEXON Company,롤플레잉
627,154,627,8,(-1),용비불패M,NHN Corp.,액션
628,154,628,9,(+2),리니지2M,NCSOFT Corporation,롤플레잉
629,154,629,10,(-1),카트라이더 러쉬플러스,NEXON Company,자동차 경주
630,154,630,11,(-1),전략적 팀 전투,"Riot Games, Inc",전략
631,154,631,12,(-),브롤스타즈,Supercell,액션
632,154,632,13,(+4),검은사막 모바일,PEARL ABYSS,롤플레잉
633,154,633,14,(-),가디언 테일즈,Kakao Games Corp.,롤플레잉
634,154,634,15,(+3),그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,롤플레잉
635,154,635,16,(-),AFK 아레나,Lilith Games,롤플레잉
636,154,636,17,(-4),라그나로크 오리진,"GRAVITY Co., Ltd.",롤플레잉
637,154,637,18,(+1),슬램덩크,DeNA HONG KONG LIMITED,스포츠
638,154,638,19,(+3),포켓몬고,"Niantic, Inc.",어드벤처
639,154,639,20,(-),마구마구 2020,Netmarble,스포츠
640,153,640,1,(NEW),세븐나이츠2,Netmarble,롤플레잉
641,153,641,2,(-1),바람의나라 연,NEXON Company,롤플레잉
642,153,642,3,(-),리니지M,NCSOFT Corporation,롤플레잉
643,153,643,4,(-2),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
644,153,644,5,(-),ROBLOX,Roblox Corporation,어드벤처
645,153,645,6,(-2),원신,miHoYo Limited,어드벤처
646,153,646,7,(-),V4,NEXON Company,롤플레잉
647,153,647,8,(+1),리니지2M,NCSOFT Corporation,롤플레잉
648,153,648,9,(NEW),마술양품점,Smilegate Megaport,캐주얼 게임
649,153,649,10,(-),카트라이더 러쉬플러스,NEXON Company,자동차 경주
650,153,650,11,(NEW),삼국지난무,HanbitSoft Inc,롤플레잉
651,153,651,12,(-1),전략적 팀 전투,"Riot Games, Inc",전략
652,153,652,13,(-),검은사막 모바일,PEARL ABYSS,롤플레잉
653,153,653,14,(-2),브롤스타즈,Supercell,액션
654,153,654,15,(+4),포켓몬고,"Niantic, Inc.",어드벤처
655,153,655,16,(-1),그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,롤플레잉
656,153,656,17,(+1),슬램덩크,DeNA HONG KONG LIMITED,스포츠
657,153,657,18,(-12),S.O.S : 스테이트 오브 서바이벌,KingsGroup Holdings,전략
658,153,658,19,(-3),AFK 아레나,Lilith Games,롤플레잉
659,153,659,20,(-6),가디언 테일즈,Kakao Games Corp.,롤플레잉
660,152,660,1,(-),세븐나이츠2,Netmarble,롤플레잉
661,152,661,2,(-),바람의나라 연,NEXON Company,롤플레잉
662,152,662,3,(-),리니지M,NCSOFT Corporation,롤플레잉
663,152,663,4,(NEW),미르4,"Wemade Co., Ltd",롤플레잉
664,152,664,5,(-),ROBLOX,Roblox Corporation,어드벤처
665,152,665,6,(+2),리니지2M,NCSOFT Corporation,롤플레잉
666,152,666,7,(-1),원신,miHoYo Limited,어드벤처
667,152,667,8,(+1),마술양품점,Smilegate Megaport,캐주얼 게임
668,152,668,9,(-2),V4,NEXON Company,롤플레잉
669,152,669,10,(-),카트라이더 러쉬플러스,NEXON Company,자동차 경주
670,152,670,11,(-7),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
671,152,671,12,(-1),삼국지난무,HanbitSoft Inc,롤플레잉
672,152,672,13,(+8),메이플스토리M,NEXON Company,롤플레잉
673,152,673,14,(-),브롤스타즈,Supercell,액션
674,152,674,15,(-2),검은사막 모바일,PEARL ABYSS,롤플레잉
675,152,675,16,(-4),전략적 팀 전투,"Riot Games, Inc",전략
676,152,676,17,(-2),포켓몬고,"Niantic, Inc.",어드벤처
677,152,677,18,(-1),슬램덩크,DeNA HONG KONG LIMITED,스포츠
678,152,678,19,(-3),그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,롤플레잉
679,152,679,20,(+3),피파 모바일,NEXON Company,스포츠
680,151,680,1,(-),세븐나이츠2,Netmarble,롤플레잉
681,151,681,2,(+2),미르4,"Wemade Co., Ltd",롤플레잉
682,151,682,3,(-),리니지M,NCSOFT Corporation,롤플레잉
683,151,683,4,(-2),바람의나라 연,NEXON Company,롤플레잉
684,151,684,5,(-),ROBLOX,Roblox Corporation,어드벤처
685,151,685,6,(-),리니지2M,NCSOFT Corporation,롤플레잉
686,151,686,7,(-),원신,miHoYo Limited,어드벤처
687,151,687,8,(-),마술양품점,Smilegate Megaport,캐주얼 게임
688,151,688,9,(-),V4,NEXON Company,롤플레잉
689,151,689,10,(+2),삼국지난무,HanbitSoft Inc,롤플레잉
690,151,690,11,(+2),메이플스토리M,NEXON Company,롤플레잉
691,151,691,12,(-2),카트라이더 러쉬플러스,NEXON Company,자동차 경주
692,151,692,13,(-2),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
693,151,693,14,(-),브롤스타즈,Supercell,액션
694,151,694,15,(-),검은사막 모바일,PEARL ABYSS,롤플레잉
695,151,695,16,(+1),포켓몬고,"Niantic, Inc.",어드벤처
696,151,696,17,(+3),피파 모바일,NEXON Company,스포츠
697,151,697,18,(-2),전략적 팀 전투,"Riot Games, Inc",전략
698,151,698,19,(-1),슬램덩크,DeNA HONG KONG LIMITED,스포츠
